0.216	0.567322	-0.0119779	0.649377	0.567322	-0.0119779	0.649377	0	0	0	0	0	0	-0.000311926	-2.67748e-05	0.00102525	-0	-0	-0
0.218	0.567321	-0.0119776	0.649379	0.567318	-0.0119778	0.64939	3.14409e-06	2.57311e-07	-1.11209e-05	7.08972e-07	2.52669e-05	-2.33554e-06	-0.000733909	0.000362341	0.00102335	-5.62828e-06	-5.4413e-06	-0.00209303
0.22	0.567319	-0.0119764	0.649381	0.567843	-0.0119699	0.647683	-0.000523835	-6.50414e-06	0.00169763	-4.02277e-05	-0.00327446	-1.64521e-05	-0.00115533	0.000750937	0.00102145	-1.1249e-05	-1.08753e-05	-0.00418326
0.222	0.567316	-0.0119745	0.649383	0.567931	-0.0119692	0.647396	-0.000614616	-5.34287e-06	0.0019876	-4.85655e-05	-0.00382547	-2.11161e-05	-0.00157618	0.00113901	0.00101955	-1.68623e-05	-1.63021e-05	-0.00627071
0.224	0.567313	-0.0119719	0.649385	0.568243	-0.0119532	0.646336	-0.000930387	-1.86991e-05	0.00304872	-8.18496e-05	-0.00628333	-5.38683e-05	-0.00199648	0.00152657	0.00101765	-2.24681e-05	-2.17216e-05	-0.00835536
0.226	0.567308	-0.0119684	0.649387	0.568363	-0.0119543	0.645945	-0.00105487	-1.41659e-05	0.00344186	-9.04306e-05	-0.00709518	-5.68407e-05	-0.00241621	0.00191361	0.00101575	-2.80663e-05	-2.71339e-05	-0.0104372
0.228	0.567303	-0.0119642	0.649389	0.568575	-0.0119391	0.645204	-0.00127139	-2.50905e-05	0.00418501	-0.000121561	-0.00914152	-9.19978e-05	-0.00283537	0.00230013	0.00101386	-3.3657e-05	-3.25389e-05	-0.0125163
0.23	0.567297	-0.0119592	0.649391	0.568705	-0.0119438	0.644786	-0.00140788	-1.5398e-05	0.00460494	-0.000126839	-0.0100795	-8.97224e-05	-0.00325398	0.00268613	0.00101197	-3.92403e-05	-3.79366e-05	-0.0145926
0.232	0.56729	-0.0119535	0.649393	0.568868	-0.0119328	0.644206	-0.00157789	-2.06966e-05	0.00518771	-0.000158476	-0.0119162	-0.000120094	-0.00367201	0.00307161	0.00101008	-4.4816e-05	-4.33271e-05	-0.016666
0.234	0.567282	-0.011947	0.649395	0.569	-0.0119398	0.643789	-0.00171736	-7.13106e-06	0.00560668	-0.000159978	-0.0129233	-0.000112802	-0.00408949	0.00345658	0.00100819	-5.03842e-05	-4.87103e-05	-0.0187367
0.236	0.567274	-0.0119397	0.649397	0.569138	-0.0119314	0.643294	-0.00186378	-8.21192e-06	0.00610343	-0.000193078	-0.0146439	-0.000139073	-0.0045064	0.00384102	0.0010063	-5.59449e-05	-5.40863e-05	-0.0208046
0.238	0.567264	-0.0119316	0.649399	0.569265	-0.0119388	0.642891	-0.00200029	7.22467e-06	0.00650821	-0.000192221	-0.0156875	-0.000129357	-0.00492275	0.00422494	0.00100441	-6.1498e-05	-5.9455e-05	-0.0228697
0.24	0.567254	-0.0119228	0.649401	0.569385	-0.011931	0.642453	-0.00213085	8.22876e-06	0.00694838	-0.000226523	-0.0173239	-0.00015389	-0.00533854	0.00460835	0.00100253	-6.70437e-05	-6.48164e-05	-0.024932
0.242	0.567243	-0.0119132	0.649403	0.569502	-0.0119368	0.642078	-0.00225868	2.3639e-05	0.00732557	-0.000223277	-0.0183689	-0.000144832	-0.00575376	0.00499124	0.00100064	-7.25819e-05	-7.01706e-05	-0.0269916
