0.354	0.567271	-0.0122873	0.645291	0.567309	-0.0123722	0.644903	-0.00810909	-0.00204539	0.00861073	-1.59219	-0.00774264	1.58997	0.00524521
0.355	0.567271	-0.0122818	0.645291	0.567309	-0.0123696	0.644901	-0.00809908	-0.00204635	0.00860596	-1.59219	-0.0077455	1.58997	0.00525832
0.356	0.567271	-0.0122761	0.645291	0.567309	-0.0123667	0.644899	-0.00808787	-0.00204706	0.00860047	-1.5922	-0.00774789	1.58998	0.00527167
0.357	0.567271	-0.0122703	0.645291	0.567309	-0.0123636	0.644897	-0.00807571	-0.00204778	0.00859427	-1.59221	-0.00775003	1.58999	0.00528526
0.358	0.567271	-0.0122643	0.645291	0.567309	-0.0123604	0.644896	-0.0080626	-0.00204849	0.00858736	-1.59221	-0.00775194	1.58999	0.00529885
0.359	0.567271	-0.0122583	0.645291	0.567309	-0.012357	0.644894	-0.00804853	-0.00204897	0.00857973	-1.59222	-0.00775361	1.59	0.00531268
0.36	0.567271	-0.012252	0.645291	0.567309	-0.0123536	0.644893	-0.00803375	-0.00204945	0.00857139	-1.59222	-0.0077548	1.59	0.00532675
0.361	0.567271	-0.0122456	0.645291	0.567309	-0.01235	0.644892	-0.00801802	-0.00204992	0.00856256	-1.59222	-0.00775576	1.59	0.00534081
0.362	0.567271	-0.0122391	0.645291	0.567309	-0.0123461	0.644891	-0.00800133	-0.0020504	0.00855303	-1.59223	-0.00775647	1.59001	0.00535512
0.363	0.567271	-0.0122324	0.645291	0.56731	-0.0123423	0.644891	-0.00798392	-0.00205064	0.00854278	-1.59223	-0.00775695	1.59001	0.00536966
0.364	0.567271	-0.0122256	0.645291	0.56731	-0.0123382	0.64489	-0.00796556	-0.00205088	0.00853205	-1.59223	-0.00775719	1.59001	0.00538421
0.365	0.567271	-0.0122187	0.645291	0.56731	-0.0123339	0.64489	-0.00794649	-0.00205112	0.00852084	-1.59223	-0.00775719	1.59001	0.00539899
0.366	0.567271	-0.0122116	0.645291	0.567309	-0.0123294	0.64489	-0.0079267	-0.00205135	0.00850916	-1.59223	-0.00775695	1.59002	0.00541401
0.367	0.567271	-0.0122043	0.645291	0.567309	-0.012325	0.64489	-0.0079062	-0.00205135	0.00849676	-1.59223	-0.00775671	1.59002	0.00542927
0.368	0.567271	-0.0121969	0.645291	0.567309	-0.0123204	0.64489	-0.00788498	-0.00205135	0.00848389	-1.59223	-0.00775623	1.59002	0.00544477
0.369	0.567271	-0.0121894	0.645291	0.567309	-0.0123156	0.644891	-0.00786304	-0.00205135	0.00847077	-1.59223	-0.00775552	1.59002	0.0054605
0.37	0.567271	-0.0121817	0.645291	0.567309	-0.0123106	0.644892	-0.00784039	-0.00205135	0.00845718	-1.59223	-0.0077548	1.59002	0.00547624
0.371	0.567271	-0.0121739	0.645291	0.567309	-0.0123054	0.644892	-0.00781703	-0.00205135	0.00844312	-1.59223	-0.00775385	1.59002	0.00549221
0.372	0.567271	-0.012166	0.645291	0.567309	-0.0123001	0.644893	-0.00779295	-0.00205135	0.00842857	-1.59222	-0.00775266	1.59001	0.00550842
0.373	0.567271	-0.0121579	0.645291	0.567309	-0.0122946	0.644894	-0.00776815	-0.00205112	0.00841379	-1.59222	-0.00775123	1.59001	0.00552487
0.374	0.567271	-0.0121497	0.645291	0.567309	-0.012289	0.644895	-0.00774288	-0.00205088	0.00839853	-1.59222	-0.0077498	1.59001	0.00554156
0.375	0.567271	-0.0121413	0.645291	0.567309	-0.0122831	0.644897	-0.00771689	-0.00205064	0.00838304	-1.59221	-0.00774813	1.59001	0.00555849
0.376	0.567271	-0.0121328	0.645291	0.567308	-0.0122772	0.644898	-0.00769043	-0.0020504	0.00836706	-1.59221	-0.00774646	1.59001	0.00557566
0.377	0.567271	-0.0121241	0.645291	0.567308	-0.0122711	0.6449	-0.00766325	-0.00205016	0.00835085	-1.59221	-0.00774455	1.59	0.00559306
0.378	0.567271	-0.0121153	0.645291	0.567308	-0.0122648	0.644901	-0.00763559	-0.00204992	0.0083344	-1.5922	-0.0077424	1.59	0.00561047
0.379	0.567271	-0.0121064	0.645291	0.567308	-0.0122584	0.644903	-0.00760746	-0.00204968	0.00831771	-1.5922	-0.00774026	1.59	0.00562811
0.38	0.567271	-0.0120973	0.645291	0.567307	-0.0122518	0.644905	-0.00757885	-0.00204945	0.00830078	-1.59219	-0.00773787	1.58999	0.00564599
0.381	0.567271	-0.0120881	0.645291	0.567307	-0.0122451	0.644906	-0.00754976	-0.00204897	0.00828362	-1.59219	-0.00773549	1.58999	0.00566411
0.382	0.567271	-0.0120787	0.645291	0.567307	-0.0122382	0.644908	-0.0075202	-0.00204849	0.00826621	-1.59218	-0.00773287	1.58999	0.00568247
0.383	0.567271	-0.0120692	0.645291	0.567307	-0.0122312	0.64491	-0.00749016	-0.00204802	0.00824857	-1.59218	-0.00773025	1.58998	0.00570107
0.384	0.567271	-0.0120595	0.645291	0.567307	-0.0122239	0.644912	-0.00745964	-0.00204754	0.00823092	-1.59217	-0.00772762	1.58998	0.0057199
0.385	0.567271	-0.0120498	0.645291	0.567306	-0.0122165	0.644914	-0.00742865	-0.00204706	0.00821304	-1.59217	-0.00772476	1.58997	0.00573897
0.386	0.567271	-0.0120398	0.645291	0.567306	-0.012209	0.644916	-0.00739717	-0.00204659	0.00819492	-1.59216	-0.0077219	1.58997	0.00575829
0.387	0.567271	-0.0120298	0.645291	0.567306	-0.0122011	0.644919	-0.00736523	-0.00204611	0.0081768	-1.59215	-0.0077188	1.58996	0.00577784
0.388	0.567271	-0.0120196	0.645291	0.567305	-0.0121932	0.644921	-0.00733304	-0.00204563	0.00815868	-1.59215	-0.0077157	1.58996	0.00579762
0.389	0.567271	-0.0120092	0.645291	0.567305	-0.0121851	0.644923	-0.00730038	-0.00204515	0.00814033	-1.59214	-0.0077126	1.58995	0.00581765
0.39	0.567271	-0.0119988	0.645291	0.567305	-0.0121768	0.644926	-0.00726748	-0.00204444	0.00812197	-1.59213	-0.00770926	1.58995	0.00583792
0.391	0.567271	-0.0119881	0.645291	0.567304	-0.0121684	0.644928	-0.0072341	-0.00204372	0.00810337	-1.59213	-0.00770593	1.58994	0.00585842
0.392	0.567271	-0.0119774	0.645291	0.567304	-0.0121599	0.644931	-0.00720048	-0.00204301	0.00808477	-1.59212	-0.00770259	1.58993	0.00587916
0.393	0.567271	-0.0119665	0.645291	0.567304	-0.0121513	0.644933	-0.00716662	-0.00204229	0.00806618	-1.59211	-0.00769925	1.58993	0.00590014
0.394	0.567271	-0.0119554	0.645291	0.567304	-0.0121423	0.644936	-0.00713229	-0.00204158	0.00804758	-1.5921	-0.00769567	1.58992	0.00592136
0.395	0.567271	-0.0119443	0.645291	0.567303	-0.0121333	0.644938	-0.00709772	-0.00204086	0.00802898	-1.5921	-0.0076921	1.58992	0.00594282
0.396	0.567271	-0.011933	0.645291	0.567303	-0.0121241	0.644941	-0.00706291	-0.00204015	0.00801039	-1.59209	-0.00768852	1.58991	0.00596452
0.397	0.567271	-0.0119215	0.645291	0.567303	-0.0121148	0.644944	-0.00702786	-0.00203943	0.00799179	-1.59208	-0.00768495	1.5899	0.00598645
0.398	0.567271	-0.0119099	0.645291	0.567302	-0.0121053	0.644947	-0.00699258	-0.00203872	0.00797319	-1.59207	-0.00768137	1.5899	0.00600863
0.399	0.567271	-0.0118982	0.645291	0.567302	-0.0120957	0.644949	-0.00695705	-0.002038	0.0079546	-1.59207	-0.00767779	1.58989	0.00603104
0.4	0.567271	-0.0118863	0.645291	0.567302	-0.0120858	0.644952	-0.00692129	-0.00203729	0.00793624	-1.59206	-0.00767398	1.58988	0.00605369
0.401	0.567271	-0.0118743	0.645291	0.567301	-0.0120758	0.644955	-0.00688529	-0.00203657	0.00791788	-1.59205	-0.00767016	1.58988	0.00607657
0.402	0.567271	-0.0118622	0.645291	0.567301	-0.0120657	0.644958	-0.00684905	-0.00203586	0.00789952	-1.59204	-0.00766635	1.58987	0.0060997
0.403	0.567271	-0.0118499	0.645291	0.567301	-0.0120553	0.644961	-0.00681257	-0.00203514	0.0078814	-1.59203	-0.00766253	1.58986	0.00612307
0.404	0.567271	-0.0118375	0.645291	0.5673	-0.0120447	0.644964	-0.00677586	-0.00203443	0.00786328	-1.59202	-0.00765872	1.58986	0.00614667
0.405	0.567271	-0.0118249	0.645291	0.5673	-0.0120341	0.644967	-0.00673914	-0.00203371	0.00784516	-1.59202	-0.00765467	1.58985	0.00617051
0.406	0.567271	-0.0118123	0.645291	0.5673	-0.0120233	0.64497	-0.00670218	-0.002033	0.00782728	-1.59201	-0.00765085	1.58984	0.00619459
0.407	0.567271	-0.0117994	0.645291	0.567299	-0.0120123	0.644972	-0.00666499	-0.00203228	0.00780964	-1.592	-0.00764704	1.58984	0.00621891
0.408	0.567271	-0.0117865	0.645291	0.567299	-0.0120012	0.644975	-0.0066278	-0.00203156	0.007792	-1.59199	-0.00764298	1.58983	0.00624347
0.409	0.567271	-0.0117734	0.645291	0.567299	-0.0119898	0.644978	-0.00659037	-0.00203061	0.00777459	-1.59198	-0.00763893	1.58982	0.00626826
0.41	0.567271	-0.0117601	0.645291	0.567298	-0.0119783	0.644981	-0.00655293	-0.00202966	0.00775743	-1.59197	-0.00763488	1.58981	0.0062933
0.411	0.567271	-0.0117468	0.645291	0.567298	-0.0119667	0.644984	-0.00651526	-0.0020287	0.00774026	-1.59196	-0.00763083	1.58981	0.00631857
0.412	0.567271	-0.0117333	0.645291	0.567298	-0.0119549	0.644987	-0.00647759	-0.00202775	0.00772333	-1.59196	-0.00762677	1.5898	0.00634408
0.413	0.567271	-0.0117196	0.645291	0.567297	-0.0119429	0.64499	-0.00643969	-0.0020268	0.00770664	-1.59195	-0.00762272	1.58979	0.00636983
0.414	0.567271	-0.0117058	0.645291	0.567297	-0.0119308	0.644993	-0.00640178	-0.00202584	0.00769019	-1.59194	-0.00761867	1.58978	0.00639582
0.415	0.567271	-0.0116919	0.645291	0.567297	-0.0119185	0.644996	-0.00636387	-0.00202489	0.00767398	-1.59193	-0.00761461	1.58978	0.00642204
0.416	0.567271	-0.0116779	0.645291	0.567296	-0.011906	0.644998	-0.00632572	-0.00202394	0.00765777	-1.59192	-0.00761056	1.58977	0.00644851
0.417	0.567271	-0.0116637	0.645291	0.567296	-0.0118935	0.645001	-0.00628757	-0.00202298	0.00764179	-1.59191	-0.00760651	1.58976	0.00647521
0.418	0.567271	-0.0116494	0.645291	0.567296	-0.0118808	0.645004	-0.00624943	-0.00202203	0.00762606	-1.5919	-0.00760245	1.58975	0.00650215
0.419	0.567271	-0.0116349	0.645291	0.567295	-0.011868	0.645007	-0.00621128	-0.00202107	0.00761056	-1.59189	-0.0075984	1.58975	0.00652933
0.42	0.567271	-0.0116203	0.645291	0.567295	-0.0118549	0.64501	-0.00617313	-0.00202012	0.00759554	-1.59189	-0.00759435	1.58974	0.00655675
0.421	0.567271	-0.0116056	0.645291	0.567295	-0.0118417	0.645013	-0.00613499	-0.00201917	0.00758076	-1.59188	-0.00759029	1.58973	0.00658441
0.422	0.567271	-0.0115908	0.645291	0.567294	-0.0118283	0.645016	-0.00609684	-0.00201821	0.00756621	-1.59187	-0.00758624	1.58972	0.0066123
0.423	0.567271	-0.0115758	0.645291	0.567294	-0.0118148	0.645019	-0.00605869	-0.00201726	0.00755191	-1.59186	-0.00758219	1.58972	0.00664043
0.424	0.567271	-0.0115607	0.645291	0.567294	-0.0118012	0.645022	-0.00602055	-0.00201631	0.00753784	-1.59185	-0.00757813	1.58971	0.00666881
0.425	0.567271	-0.0115454	0.645291	0.567294	-0.0117875	0.645025	-0.0059824	-0.00201535	0.00752401	-1.59184	-0.00757432	1.5897	0.00669742
0.426	0.567271	-0.01153	0.645291	0.567293	-0.0117735	0.645028	-0.00594425	-0.0020144	0.00751066	-1.59183	-0.00757051	1.5897	0.00672626
0.427	0.567271	-0.0115145	0.645291	0.567293	-0.0117593	0.64503	-0.00590611	-0.00201344	0.00749755	-1.59183	-0.00756669	1.58969	0.00675535
0.428	0.567271	-0.0114988	0.645291	0.567293	-0.0117451	0.645033	-0.00586796	-0.00201249	0.00748467	-1.59182	-0.00756264	1.58968	0.00678468
0.429	0.567271	-0.011483	0.645291	0.567292	-0.0117307	0.645036	-0.00582981	-0.00201154	0.00747204	-1.59181	-0.00755882	1.58967	0.00681424
0.43	0.567271	-0.0114671	0.645291	0.567292	-0.011716	0.645039	-0.00579166	-0.00201058	0.00745988	-1.5918	-0.00755501	1.58967	0.00684404
0.431	0.567271	-0.011451	0.645291	0.567292	-0.0117012	0.645042	-0.00575352	-0.00200963	0.00744796	-1.59179	-0.00755119	1.58966	0.00687408
0.432	0.567271	-0.0114348	0.645291	0.567291	-0.0116863	0.645044	-0.00571561	-0.00200868	0.00743651	-1.59178	-0.00754738	1.58965	0.00690436
0.433	0.567271	-0.0114185	0.645291	0.567291	-0.0116712	0.645047	-0.0056777	-0.00200772	0.00742531	-1.59177	-0.00754356	1.58964	0.00693488
0.434	0.567271	-0.0114021	0.645291	0.567291	-0.011656	0.64505	-0.00563979	-0.00200677	0.00741434	-1.59177	-0.00753975	1.58964	0.00696564
0.435	0.567271	-0.0113855	0.645291	0.56729	-0.0116405	0.645053	-0.00560188	-0.00200582	0.00740385	-1.59176	-0.00753593	1.58963	0.00699663
0.436	0.567271	-0.0113688	0.645291	0.56729	-0.0116251	0.645055	-0.00556421	-0.00200486	0.0073936	-1.59175	-0.00753212	1.58962	0.00702786
0.437	0.567271	-0.0113519	0.645291	0.56729	-0.0116093	0.645058	-0.00552654	-0.00200391	0.00738382	-1.59174	-0.00752831	1.58962	0.00705934
0.438	0.567271	-0.0113349	0.645291	0.56729	-0.0115935	0.645061	-0.00548887	-0.00200295	0.00737429	-1.59173	-0.00752449	1.58961	0.00709105
0.439	0.567271	-0.0113178	0.645291	0.567289	-0.0115775	0.645064	-0.00545144	-0.002002	0.00736523	-1.59172	-0.00752068	1.5896	0.00712276
0.44	0.567271	-0.0113005	0.645291	0.567289	-0.0115612	0.645066	-0.00541401	-0.00200129	0.00735664	-1.59172	-0.0075171	1.5896	0.00715494
0.441	0.567271	-0.0112832	0.645291	0.567289	-0.011545	0.645069	-0.00537682	-0.00200057	0.0073483	-1.59171	-0.00751352	1.58959	0.00718737
0.442	0.567271	-0.0112657	0.645291	0.567288	-0.0115285	0.645071	-0.00533962	-0.00199962	0.00734043	-1.5917	-0.00750995	1.58958	0.00721979
0.443	0.567271	-0.011248	0.645291	0.567288	-0.011512	0.645074	-0.00530267	-0.00199866	0.0073328	-1.59169	-0.00750637	1.58957	0.00725245
0.444	0.567271	-0.0112302	0.645291	0.567288	-0.0114952	0.645077	-0.00526571	-0.00199771	0.00732565	-1.59169	-0.00750279	1.58957	0.00728536
0.445	0.567271	-0.0112123	0.645291	0.567288	-0.0114783	0.645079	-0.005229	-0.00199676	0.00731897	-1.59168	-0.00749922	1.58956	0.0073185
0.446	0.567271	-0.0111943	0.645291	0.567287	-0.0114612	0.645082	-0.00519228	-0.0019958	0.00731254	-1.59167	-0.00749564	1.58955	0.00735188
0.447	0.567271	-0.0111761	0.645291	0.567287	-0.0114441	0.645084	-0.0051558	-0.00199485	0.00730658	-1.59166	-0.00749207	1.58955	0.00738549
0.448	0.567271	-0.0111578	0.645291	0.567287	-0.0114266	0.645087	-0.00511932	-0.00199413	0.00730109	-1.59165	-0.00748849	1.58954	0.00741935
0.449	0.567271	-0.0111394	0.645291	0.567286	-0.0114092	0.645089	-0.00508308	-0.00199342	0.00729585	-1.59165	-0.00748491	1.58953	0.00745344
0.45	0.567271	-0.0111208	0.645291	0.567286	-0.0113915	0.645092	-0.00504684	-0.00199246	0.00729108	-1.59164	-0.00748134	1.58953	0.00748777
0.451	0.567271	-0.0111022	0.645291	0.567286	-0.0113736	0.645094	-0.00501084	-0.00199151	0.00728679	-1.59163	-0.007478	1.58952	0.00752234
0.452	0.567271	-0.0110833	0.645291	0.567286	-0.0113558	0.645097	-0.00497508	-0.0019908	0.00728273	-1.59162	-0.00747466	1.58952	0.00755715
0.453	0.567271	-0.0110644	0.645291	0.567285	-0.0113377	0.645099	-0.00493932	-0.00199008	0.00727916	-1.59162	-0.00747132	1.58951	0.0075922
0.454	0.567271	-0.0110453	0.645291	0.567285	-0.0113195	0.645102	-0.00490379	-0.00198936	0.00727606	-1.59161	-0.00746799	1.5895	0.00762749
0.455	0.567271	-0.0110261	0.645291	0.567285	-0.0113012	0.645104	-0.00486851	-0.00198841	0.00727344	-1.5916	-0.00746465	1.5895	0.00766301
0.456	0.567271	-0.0110068	0.645291	0.567284	-0.0112827	0.645106	-0.00483346	-0.0019877	0.00727129	-1.5916	-0.00746131	1.58949	0.00769877
0.457	0.567271	-0.0109873	0.645291	0.567284	-0.011264	0.645109	-0.00479841	-0.00198674	0.00726938	-1.59159	-0.00745797	1.58948	0.00773478
0.458	0.567271	-0.0109677	0.645291	0.567284	-0.0112453	0.645111	-0.0047636	-0.00198603	0.00726795	-1.59158	-0.00745487	1.58948	0.00777102
0.459	0.567271	-0.010948	0.645291	0.567284	-0.0112264	0.645113	-0.00472903	-0.00198531	0.007267	-1.59157	-0.00745177	1.58947	0.00780749
0.46	0.567271	-0.0109281	0.645291	0.567283	-0.0112073	0.645115	-0.00469446	-0.00198436	0.00726652	-1.59157	-0.00744867	1.58947	0.00784421
0.461	0.567271	-0.0109082	0.645291	0.567283	-0.011188	0.645118	-0.00466013	-0.0019834	0.00726652	-1.59156	-0.00744557	1.58946	0.00788116
0.462	0.567271	-0.010888	0.645291	0.567283	-0.0111686	0.64512	-0.00462604	-0.00198269	0.007267	-1.59155	-0.00744247	1.58945	0.00791812
0.463	0.567271	-0.0108678	0.645291	0.567283	-0.0111492	0.645122	-0.00459218	-0.00198174	0.00726771	-1.59155	-0.00743937	1.58945	0.00795531
0.464	0.567271	-0.0108474	0.645291	0.567282	-0.0111296	0.645124	-0.00455832	-0.00198102	0.00726891	-1.59154	-0.00743628	1.58944	0.00799274
0.465	0.567271	-0.0108269	0.645291	0.567282	-0.0111098	0.645126	-0.00452471	-0.00198007	0.00727057	-1.59153	-0.00743318	1.58944	0.00803041
0.466	0.567271	-0.0108063	0.645291	0.567282	-0.0110898	0.645128	-0.00449133	-0.00197911	0.00727272	-1.59153	-0.00743008	1.58943	0.00806832
0.467	0.567271	-0.0107856	0.645291	0.567282	-0.0110698	0.64513	-0.00445819	-0.0019784	0.00727534	-1.59152	-0.00742722	1.58942	0.00810647
0.468	0.567271	-0.0107647	0.645291	0.567282	-0.0110496	0.645133	-0.00442529	-0.00197768	0.00727844	-1.59151	-0.00742435	1.58942	0.00814486
0.469	0.567271	-0.0107437	0.645291	0.567281	-0.0110292	0.645135	-0.00439239	-0.00197697	0.00728202	-1.59151	-0.00742149	1.58941	0.00818348
0.47	0.567271	-0.0107226	0.645291	0.567281	-0.0110086	0.645137	-0.00435972	-0.00197625	0.00728607	-1.5915	-0.00741863	1.58941	0.00822234
0.471	0.567271	-0.0107013	0.645291	0.567281	-0.0109879	0.645139	-0.0043273	-0.00197554	0.0072906	-1.5915	-0.00741577	1.5894	0.0082612
0.472	0.567271	-0.0106799	0.645291	0.56728	-0.010967	0.64514	-0.00429511	-0.00197482	0.00729561	-1.59149	-0.00741291	1.5894	0.0083003
0.473	0.567271	-0.0106584	0.645291	0.56728	-0.0109462	0.645142	-0.00426316	-0.00197387	0.00730085	-1.59148	-0.00741005	1.58939	0.00833964
0.474	0.567271	-0.0106368	0.645291	0.56728	-0.0109252	0.645144	-0.00423145	-0.00197291	0.00730658	-1.59148	-0.00740719	1.58938	0.00837922
0.475	0.567271	-0.010615	0.645291	0.56728	-0.0109041	0.645146	-0.00419998	-0.00197196	0.00731277	-1.59147	-0.00740457	1.58938	0.00841904
0.476	0.567271	-0.0105931	0.645291	0.56728	-0.0108827	0.645148	-0.00416851	-0.00197124	0.00731945	-1.59146	-0.00740194	1.58937	0.00845909
0.477	0.567271	-0.0105711	0.645291	0.567279	-0.0108612	0.64515	-0.00413728	-0.00197053	0.0073266	-1.59146	-0.00739932	1.58937	0.00849938
0.478	0.567271	-0.010549	0.645291	0.567279	-0.0108396	0.645152	-0.00410628	-0.00196981	0.00733423	-1.59145	-0.0073967	1.58936	0.00853992
0.479	0.567271	-0.0105267	0.645291	0.567279	-0.0108178	0.645154	-0.00407553	-0.00196886	0.00734234	-1.59145	-0.00739408	1.58936	0.00858068
0.48	0.567271	-0.0105043	0.645291	0.567279	-0.0107959	0.645155	-0.00404501	-0.00196815	0.00735092	-1.59144	-0.00739145	1.58935	0.00862169
0.481	0.567271	-0.0104818	0.645291	0.567279	-0.0107739	0.645157	-0.00401473	-0.00196743	0.00735998	-1.59144	-0.00738883	1.58935	0.0086627
0.482	0.567271	-0.0104591	0.645291	0.567278	-0.0107518	0.645159	-0.00398469	-0.00196648	0.00736952	-1.59143	-0.00738645	1.58934	0.00870395
0.483	0.567271	-0.0104364	0.645291	0.567278	-0.0107295	0.645161	-0.00395489	-0.00196576	0.00737953	-1.59143	-0.00738406	1.58934	0.00874543
0.484	0.567271	-0.0104135	0.645291	0.567278	-0.0107069	0.645162	-0.00392509	-0.00196505	0.00739002	-1.59142	-0.00738168	1.58933	0.00878716
0.485	0.567271	-0.0103904	0.645291	0.567278	-0.0106843	0.645164	-0.00389552	-0.00196433	0.00740099	-1.59141	-0.00737929	1.58933	0.00882912
0.486	0.567271	-0.0103673	0.645291	0.567278	-0.0106615	0.645166	-0.0038662	-0.00196362	0.00741243	-1.59141	-0.00737691	1.58932	0.00887132
0.487	0.567271	-0.010344	0.645291	0.567277	-0.0106385	0.645167	-0.00383711	-0.00196266	0.00742435	-1.5914	-0.00737453	1.58932	0.00891352
