0.125	0.566429	-0.0118826	0.65192	0.566812	-0.0119248	0.650834	0.124923	-0.0266503	0.698331	0.1253	-0.0265844	0.698221
0.126	0.566421	-0.0118758	0.65192	0.566814	-0.0119202	0.650811	0.12492	-0.0266532	0.698329	0.125302	-0.0265834	0.698219
0.127	0.566414	-0.0118688	0.65192	0.566815	-0.0119154	0.65079	0.124917	-0.0266561	0.698326	0.125303	-0.0265824	0.698217
0.128	0.566406	-0.0118616	0.65192	0.566816	-0.0119104	0.650769	0.124914	-0.0266592	0.698324	0.125303	-0.0265813	0.698215
0.129	0.566398	-0.0118542	0.65192	0.566816	-0.0119054	0.65075	0.12491	-0.0266623	0.698321	0.125303	-0.0265802	0.698214
0.13	0.56639	-0.0118466	0.65192	0.566815	-0.0119	0.650731	0.124907	-0.0266655	0.698319	0.125303	-0.0265791	0.698213
0.131	0.566381	-0.0118388	0.65192	0.566814	-0.0118946	0.650713	0.124904	-0.0266688	0.698316	0.125301	-0.0265779	0.698212
0.132	0.566373	-0.0118309	0.65192	0.566813	-0.0118888	0.650696	0.1249	-0.0266722	0.698314	0.125299	-0.0265767	0.698211
0.133	0.566364	-0.0118227	0.65192	0.566811	-0.0118828	0.65068	0.124897	-0.0266756	0.698311	0.125296	-0.0265754	0.698211
0.134	0.566355	-0.0118144	0.65192	0.566808	-0.0118768	0.650666	0.124893	-0.0266792	0.698308	0.125293	-0.0265741	0.698211
0.135	0.566346	-0.0118058	0.65192	0.566805	-0.0118702	0.650652	0.12489	-0.0266828	0.698305	0.125288	-0.0265727	0.698211
0.136	0.566336	-0.0117971	0.65192	0.566802	-0.0118638	0.65064	0.124886	-0.0266864	0.698302	0.125283	-0.0265714	0.698211
0.137	0.566326	-0.0117882	0.65192	0.566797	-0.0118567	0.650628	0.124882	-0.0266902	0.698299	0.125278	-0.0265698	0.698211
0.138	0.566317	-0.0117791	0.65192	0.566793	-0.0118498	0.650618	0.124878	-0.0266941	0.698296	0.125271	-0.0265684	0.698212
0.139	0.566306	-0.0117698	0.651919	0.566787	-0.0118424	0.650608	0.124874	-0.026698	0.698293	0.125264	-0.0265668	0.698213
0.14	0.566296	-0.0117603	0.651919	0.566781	-0.011835	0.6506	0.12487	-0.026702	0.69829	0.125256	-0.0265652	0.698214
0.141	0.566286	-0.0117507	0.651919	0.566775	-0.0118272	0.650593	0.124866	-0.0267061	0.698287	0.125248	-0.0265635	0.698216
0.142	0.566275	-0.0117408	0.651919	0.566768	-0.0118194	0.650586	0.124862	-0.0267102	0.698283	0.125238	-0.0265619	0.698217
0.143	0.566264	-0.0117308	0.651919	0.56676	-0.0118109	0.650581	0.124858	-0.0267145	0.69828	0.125228	-0.0265601	0.698219
0.144	0.566253	-0.0117205	0.651919	0.566752	-0.0118028	0.650577	0.124853	-0.0267188	0.698276	0.125217	-0.0265583	0.698221
0.145	0.566242	-0.0117101	0.651919	0.566744	-0.0117939	0.650573	0.124849	-0.0267232	0.698273	0.125206	-0.0265564	0.698224
0.146	0.56623	-0.0116995	0.651919	0.566735	-0.0117852	0.650571	0.124844	-0.0267277	0.698269	0.125194	-0.0265546	0.698226
0.147	0.566219	-0.0116887	0.651919	0.566725	-0.0117759	0.650569	0.12484	-0.0267322	0.698266	0.125181	-0.0265526	0.698229
0.148	0.566207	-0.0116777	0.651919	0.566715	-0.0117667	0.650569	0.124835	-0.0267369	0.698262	0.125168	-0.0265506	0.698232
0.149	0.566195	-0.0116666	0.651919	0.566704	-0.011757	0.650569	0.12483	-0.0267416	0.698258	0.125154	-0.0265485	0.698235
0.15	0.566182	-0.0116552	0.651919	0.566693	-0.0117473	0.650569	0.124825	-0.0267464	0.698254	0.125139	-0.0265465	0.698239
0.151	0.56617	-0.0116437	0.651919	0.566682	-0.0117372	0.650571	0.12482	-0.0267513	0.698251	0.125124	-0.0265443	0.698242
0.152	0.566157	-0.011632	0.651919	0.56667	-0.0117271	0.650573	0.124815	-0.0267562	0.698247	0.125108	-0.0265421	0.698246
0.153	0.566144	-0.01162	0.651918	0.566658	-0.0117165	0.650576	0.12481	-0.0267613	0.698243	0.125092	-0.0265399	0.69825
0.154	0.566131	-0.0116079	0.651918	0.566645	-0.011706	0.650579	0.124805	-0.0267664	0.698238	0.125075	-0.0265376	0.698254
0.155	0.566118	-0.0115957	0.651918	0.566632	-0.0116951	0.650583	0.1248	-0.0267716	0.698234	0.125057	-0.0265353	0.698258
0.156	0.566104	-0.0115832	0.651918	0.566618	-0.0116839	0.650588	0.124794	-0.0267768	0.69823	0.125039	-0.0265329	0.698262
0.157	0.56609	-0.0115705	0.651918	0.566605	-0.0116726	0.650592	0.124789	-0.0267822	0.698226	0.125021	-0.0265305	0.698267
0.158	0.566076	-0.0115577	0.651918	0.56659	-0.011661	0.650598	0.124783	-0.0267876	0.698222	0.125002	-0.026528	0.698272
0.159	0.566062	-0.0115447	0.651918	0.566576	-0.0116493	0.650603	0.124778	-0.0267931	0.698217	0.124983	-0.0265255	0.698276
0.16	0.566048	-0.0115314	0.651918	0.566561	-0.0116374	0.650609	0.124772	-0.0267987	0.698213	0.124963	-0.026523	0.698281
0.161	0.566034	-0.011518	0.651918	0.566546	-0.0116255	0.650616	0.124767	-0.0268044	0.698208	0.124943	-0.0265204	0.698286
0.162	0.566019	-0.0115044	0.651918	0.566531	-0.011613	0.650622	0.124761	-0.0268101	0.698204	0.124923	-0.0265178	0.698291
0.163	0.566004	-0.0114907	0.651918	0.566515	-0.0116007	0.650629	0.124755	-0.0268159	0.698199	0.124902	-0.0265151	0.698296
0.164	0.565989	-0.0114767	0.651918	0.566499	-0.0115879	0.650635	0.124749	-0.0268218	0.698194	0.12488	-0.0265124	0.698302
0.165	0.565973	-0.0114626	0.651917	0.566483	-0.011575	0.650642	0.124743	-0.0268278	0.69819	0.124859	-0.0265097	0.698307
0.166	0.565958	-0.0114482	0.651917	0.566467	-0.0115621	0.650649	0.124737	-0.0268339	0.698185	0.124837	-0.0265069	0.698312
0.167	0.565942	-0.0114337	0.651917	0.566451	-0.0115487	0.650656	0.12473	-0.02684	0.69818	0.124815	-0.0265041	0.698318
0.168	0.565926	-0.011419	0.651917	0.566434	-0.0115353	0.650663	0.124724	-0.0268462	0.698175	0.124792	-0.0265012	0.698323
0.169	0.56591	-0.0114042	0.651917	0.566417	-0.0115215	0.650669	0.124718	-0.0268525	0.69817	0.12477	-0.0264983	0.698329
0.17	0.565894	-0.0113891	0.651917	0.5664	-0.0115076	0.650676	0.124711	-0.0268589	0.698165	0.124747	-0.0264953	0.698334
0.171	0.565877	-0.0113738	0.651917	0.566383	-0.0114937	0.650683	0.124705	-0.0268653	0.69816	0.124723	-0.0264924	0.69834
0.172	0.56586	-0.0113584	0.651917	0.566366	-0.0114795	0.650689	0.124698	-0.0268718	0.698154	0.1247	-0.0264894	0.698346
0.173	0.565844	-0.0113428	0.651917	0.566348	-0.011465	0.650695	0.124692	-0.0268784	0.698149	0.124676	-0.0264863	0.698352
0.174	0.565826	-0.011327	0.651917	0.56633	-0.0114504	0.650702	0.124685	-0.0268851	0.698144	0.124652	-0.0264832	0.698357
0.175	0.565809	-0.011311	0.651916	0.566313	-0.0114356	0.650708	0.124678	-0.0268919	0.698138	0.124628	-0.02648	0.698363
0.176	0.565792	-0.0112948	0.651916	0.566295	-0.0114207	0.650713	0.124671	-0.0268987	0.698133	0.124603	-0.0264769	0.698369
0.177	0.565774	-0.0112785	0.651916	0.566277	-0.0114057	0.650719	0.124664	-0.0269056	0.698128	0.124579	-0.0264737	0.698375
0.178	0.565756	-0.0112619	0.651916	0.566259	-0.0113904	0.650724	0.124657	-0.0269126	0.698122	0.124554	-0.0264704	0.698381
0.179	0.565738	-0.0112452	0.651916	0.56624	-0.011375	0.650729	0.12465	-0.0269197	0.698116	0.124529	-0.0264672	0.698387
0.18	0.565719	-0.0112283	0.651916	0.566222	-0.0113593	0.650734	0.124643	-0.0269268	0.698111	0.124503	-0.0264638	0.698393
0.181	0.565701	-0.0112112	0.651916	0.566203	-0.0113435	0.650738	0.124635	-0.026934	0.698105	0.124478	-0.0264605	0.698399
0.182	0.565682	-0.011194	0.651916	0.566185	-0.0113274	0.650742	0.124628	-0.0269413	0.698099	0.124452	-0.0264571	0.698405
0.183	0.565663	-0.0111765	0.651916	0.566166	-0.0113112	0.650746	0.12462	-0.0269487	0.698093	0.124426	-0.0264536	0.698411
0.184	0.565644	-0.0111589	0.651915	0.566148	-0.0112949	0.65075	0.124613	-0.0269562	0.698087	0.1244	-0.0264502	0.698416
0.185	0.565625	-0.0111411	0.651915	0.566129	-0.0112784	0.650753	0.124605	-0.0269637	0.698081	0.124374	-0.0264467	0.698423
0.186	0.565605	-0.0111231	0.651915	0.56611	-0.0112617	0.650756	0.124597	-0.0269713	0.698075	0.124348	-0.0264432	0.698429
0.187	0.565586	-0.0111049	0.651915	0.566091	-0.0112449	0.650759	0.12459	-0.026979	0.698069	0.124321	-0.0264396	0.698435
0.188	0.565566	-0.0110865	0.651915	0.566071	-0.0112278	0.650761	0.124582	-0.0269867	0.698063	0.124294	-0.026436	0.698441
0.189	0.565546	-0.011068	0.651915	0.566052	-0.0112105	0.650764	0.124574	-0.0269946	0.698057	0.124267	-0.0264323	0.698447
0.19	0.565525	-0.0110492	0.651915	0.566033	-0.0111933	0.650765	0.124566	-0.0270025	0.69805	0.12424	-0.0264287	0.698453
0.191	0.565505	-0.0110303	0.651915	0.566013	-0.0111756	0.650767	0.124558	-0.0270105	0.698044	0.124213	-0.026425	0.698459
0.192	0.565484	-0.0110112	0.651914	0.565994	-0.011158	0.650768	0.12455	-0.0270185	0.698037	0.124185	-0.0264213	0.698465
0.193	0.565463	-0.010992	0.651914	0.565974	-0.0111401	0.65077	0.124541	-0.0270267	0.698031	0.124157	-0.0264175	0.698471
0.194	0.565442	-0.0109725	0.651914	0.565954	-0.0111221	0.65077	0.124533	-0.0270349	0.698024	0.124129	-0.0264137	0.698477
0.195	0.565421	-0.0109529	0.651914	0.565934	-0.0111039	0.650771	0.124525	-0.0270432	0.698018	0.124101	-0.0264099	0.698484
0.196	0.565399	-0.0109331	0.651914	0.565914	-0.0110856	0.650771	0.124516	-0.0270516	0.698011	0.124073	-0.026406	0.69849
0.197	0.565378	-0.0109131	0.651914	0.565894	-0.0110671	0.650772	0.124508	-0.02706	0.698004	0.124044	-0.0264021	0.698496
0.198	0.565356	-0.0108929	0.651914	0.565874	-0.0110483	0.650772	0.124499	-0.0270686	0.697998	0.124015	-0.0263982	0.698502
0.199	0.565334	-0.0108725	0.651914	0.565853	-0.0110293	0.650771	0.12449	-0.0270772	0.697991	0.123986	-0.0263942	0.698509
0.2	0.565311	-0.010852	0.651913	0.565833	-0.0110103	0.650771	0.124481	-0.0270858	0.697984	0.123956	-0.0263902	0.698515
0.201	0.565289	-0.0108313	0.651913	0.565812	-0.010991	0.650771	0.124473	-0.0270946	0.697977	0.123926	-0.0263861	0.698521
0.202	0.565266	-0.0108104	0.651913	0.565791	-0.0109718	0.65077	0.124464	-0.0271034	0.69797	0.123896	-0.0263821	0.698528
0.203	0.565244	-0.0107893	0.651913	0.56577	-0.010952	0.650769	0.124455	-0.0271123	0.697963	0.123866	-0.0263779	0.698534
0.204	0.56522	-0.0107681	0.651913	0.565749	-0.0109323	0.650768	0.124446	-0.0271213	0.697956	0.123835	-0.0263738	0.698541
0.205	0.565197	-0.0107466	0.651913	0.565727	-0.0109121	0.650767	0.124436	-0.0271304	0.697948	0.123804	-0.0263696	0.698548
0.206	0.565174	-0.010725	0.651913	0.565706	-0.010892	0.650766	0.124427	-0.0271395	0.697941	0.123773	-0.0263654	0.698554
0.207	0.56515	-0.0107032	0.651912	0.565684	-0.0108718	0.650765	0.124418	-0.0271487	0.697934	0.123742	-0.0263611	0.698561
0.208	0.565126	-0.0106812	0.651912	0.565662	-0.0108513	0.650764	0.124408	-0.027158	0.697926	0.12371	-0.0263568	0.698568
0.209	0.565102	-0.0106591	0.651912	0.56564	-0.0108306	0.650763	0.124399	-0.0271674	0.697919	0.123678	-0.0263525	0.698574
0.21	0.565078	-0.0106367	0.651912	0.565618	-0.0108097	0.650761	0.124389	-0.0271768	0.697911	0.123645	-0.0263481	0.698581
0.211	0.565054	-0.0106142	0.651912	0.565595	-0.0107888	0.65076	0.12438	-0.0271863	0.697904	0.123613	-0.0263437	0.698588
0.212	0.565029	-0.0105915	0.651912	0.565573	-0.0107675	0.650759	0.12437	-0.0271959	0.697896	0.12358	-0.0263393	0.698595
0.213	0.565004	-0.0105686	0.651912	0.56555	-0.0107461	0.650758	0.12436	-0.0272056	0.697888	0.123546	-0.0263348	0.698602
0.214	0.564979	-0.0105456	0.651911	0.565527	-0.0107246	0.650756	0.12435	-0.0272153	0.697881	0.123512	-0.0263303	0.698609
0.215	0.564954	-0.0105224	0.651911	0.565504	-0.0107029	0.650755	0.12434	-0.0272252	0.697873	0.123478	-0.0263258	0.698616
0.216	0.564929	-0.010499	0.651911	0.56548	-0.0106811	0.650754	0.12433	-0.027235	0.697865	0.123444	-0.0263212	0.698624
0.217	0.564903	-0.0104754	0.651911	0.565457	-0.010659	0.650752	0.12432	-0.027245	0.697857	0.123409	-0.0263166	0.698631
0.218	0.564877	-0.0104516	0.651911	0.565433	-0.0106367	0.650751	0.12431	-0.0272551	0.697849	0.123374	-0.026312	0.698638
0.219	0.564851	-0.0104277	0.651911	0.565409	-0.0106143	0.65075	0.1243	-0.0272652	0.697841	0.123339	-0.0263073	0.698646
0.22	0.564825	-0.0104035	0.65191	0.565384	-0.0105916	0.650749	0.12429	-0.0272754	0.697833	0.123303	-0.0263026	0.698653
0.221	0.564799	-0.0103792	0.65191	0.56536	-0.0105689	0.650748	0.124279	-0.0272856	0.697825	0.123267	-0.0262978	0.698661
0.222	0.564772	-0.0103548	0.65191	0.565335	-0.0105458	0.650746	0.124269	-0.027296	0.697816	0.12323	-0.026293	0.698668
0.223	0.564746	-0.0103301	0.65191	0.56531	-0.0105225	0.650745	0.124258	-0.0273064	0.697808	0.123193	-0.0262882	0.698676
0.224	0.564719	-0.0103053	0.65191	0.565285	-0.0104992	0.650745	0.124247	-0.0273169	0.6978	0.123156	-0.0262833	0.698684
0.225	0.564692	-0.0102803	0.65191	0.56526	-0.0104754	0.650744	0.124237	-0.0273275	0.697791	0.123118	-0.0262783	0.698692
0.226	0.564664	-0.0102551	0.651909	0.565234	-0.0104518	0.650743	0.124226	-0.0273381	0.697783	0.12308	-0.0262735	0.6987
0.227	0.564637	-0.0102297	0.651909	0.565209	-0.0104278	0.650742	0.124215	-0.0273488	0.697774	0.123042	-0.0262685	0.698708
0.228	0.564609	-0.0102042	0.651909	0.565182	-0.0104038	0.650742	0.124204	-0.0273596	0.697766	0.123003	-0.0262635	0.698716
0.229	0.564581	-0.0101785	0.651909	0.565156	-0.0103795	0.650741	0.124193	-0.0273705	0.697757	0.122964	-0.0262584	0.698724
0.23	0.564553	-0.0101526	0.651909	0.56513	-0.0103551	0.650741	0.124182	-0.0273814	0.697748	0.122924	-0.0262534	0.698732
0.231	0.564525	-0.0101265	0.651909	0.565103	-0.0103303	0.650741	0.124171	-0.0273924	0.697739	0.122884	-0.0262482	0.698741
0.232	0.564496	-0.0101002	0.651908	0.565076	-0.0103058	0.65074	0.12416	-0.0274035	0.697731	0.122844	-0.0262432	0.698749
0.233	0.564468	-0.0100738	0.651908	0.565049	-0.0102806	0.65074	0.124148	-0.0274147	0.697722	0.122803	-0.0262379	0.698758
0.234	0.564439	-0.0100472	0.651908	0.565022	-0.0102554	0.65074	0.124137	-0.0274259	0.697713	0.122762	-0.0262327	0.698766
0.235	0.56441	-0.0100205	0.651908	0.564994	-0.0102301	0.65074	0.124126	-0.0274373	0.697704	0.122721	-0.0262275	0.698775
0.236	0.564381	-0.0099935	0.651908	0.564966	-0.0102045	0.65074	0.124114	-0.0274486	0.697695	0.122679	-0.0262222	0.698783
0.237	0.564351	-0.00996638	0.651908	0.564938	-0.0101787	0.65074	0.124102	-0.0274601	0.697685	0.122637	-0.0262168	0.698792
0.238	0.564322	-0.00993908	0.651907	0.56491	-0.0101528	0.65074	0.124091	-0.0274716	0.697676	0.122594	-0.0262115	0.698801
0.239	0.564292	-0.0099116	0.651907	0.564882	-0.0101268	0.65074	0.124079	-0.0274833	0.697667	0.122551	-0.0262061	0.69881
0.24	0.564262	-0.00988395	0.651907	0.564853	-0.0101004	0.650741	0.124067	-0.0274949	0.697658	0.122508	-0.0262007	0.698819
0.241	0.564232	-0.00985612	0.651907	0.564824	-0.0100741	0.650741	0.124055	-0.0275067	0.697648	0.122464	-0.0261952	0.698828
0.242	0.564201	-0.00982812	0.651907	0.564795	-0.0100475	0.650742	0.124043	-0.0275185	0.697639	0.12242	-0.0261898	0.698837
0.243	0.564171	-0.00979994	0.651906	0.564766	-0.0100208	0.650742	0.124031	-0.0275304	0.697629	0.122376	-0.0261843	0.698846
0.244	0.56414	-0.00977159	0.651906	0.564736	-0.00999385	0.650743	0.124019	-0.0275424	0.69762	0.122331	-0.0261787	0.698856
0.245	0.564109	-0.00974306	0.651906	0.564707	-0.00996671	0.650743	0.124007	-0.0275545	0.69761	0.122286	-0.0261731	0.698865
0.246	0.564078	-0.00971436	0.651906	0.564677	-0.00993927	0.650744	0.123995	-0.0275666	0.697601	0.12224	-0.0261675	0.698874
0.247	0.564047	-0.00968548	0.651906	0.564646	-0.00991185	0.650745	0.123982	-0.0275788	0.697591	0.122195	-0.0261618	0.698884
0.248	0.564015	-0.00965643	0.651906	0.564616	-0.0098841	0.650746	0.12397	-0.0275911	0.697581	0.122148	-0.0261561	0.698893
0.249	0.563984	-0.00962721	0.651905	0.564586	-0.00985612	0.650746	0.123957	-0.0276034	0.697571	0.122102	-0.0261504	0.698903
0.25	0.563952	-0.00959781	0.651905	0.564555	-0.00982821	0.650747	0.123945	-0.0276159	0.697561	0.122055	-0.0261447	0.698912
0.251	0.56392	-0.00956823	0.651905	0.564524	-0.00979992	0.650748	0.123932	-0.0276284	0.697551	0.122007	-0.0261388	0.698922
0.252	0.563887	-0.00953849	0.651905	0.564493	-0.0097716	0.650749	0.123919	-0.0276409	0.697541	0.12196	-0.026133	0.698932
0.253	0.563855	-0.00950857	0.651905	0.564461	-0.00974302	0.65075	0.123906	-0.0276536	0.697531	0.121912	-0.0261272	0.698942
0.254	0.563822	-0.00947847	0.651904	0.56443	-0.00971438	0.650751	0.123894	-0.0276663	0.697521	0.121863	-0.0261213	0.698952
0.255	0.56379	-0.00944821	0.651904	0.564398	-0.00968536	0.650752	0.123881	-0.0276791	0.697511	0.121815	-0.0261154	0.698962
0.256	0.563757	-0.00941777	0.651904	0.564366	-0.00965626	0.650753	0.123868	-0.027692	0.697501	0.121766	-0.0261094	0.698972
0.257	0.563723	-0.00938715	0.651904	0.564334	-0.00962695	0.650754	0.123855	-0.0277049	0.69749	0.121716	-0.0261034	0.698982
0.258	0.56369	-0.00935637	0.651904	0.564302	-0.00959745	0.650755	0.123841	-0.0277179	0.69748	0.121667	-0.0260974	0.698992
0.259	0.563656	-0.00932541	0.651903	0.564269	-0.00956796	0.650756	0.123828	-0.027731	0.69747	0.121617	-0.0260914	0.699002
0.26	0.563623	-0.00929428	0.651903	0.564237	-0.00953804	0.650757	0.123815	-0.0277441	0.697459	0.121566	-0.0260853	0.699012
0.261	0.563589	-0.00926297	0.651903	0.564204	-0.00950811	0.650758	0.123801	-0.0277574	0.697449	0.121515	-0.0260792	0.699022
0.262	0.563555	-0.0092315	0.651903	0.564171	-0.00947803	0.650759	0.123788	-0.0277707	0.697438	0.121464	-0.0260731	0.699033
0.263	0.56352	-0.00919985	0.651903	0.564137	-0.00944752	0.65076	0.123774	-0.027784	0.697427	0.121413	-0.0260668	0.699043
0.264	0.563486	-0.00916803	0.651902	0.564104	-0.00941713	0.650761	0.123761	-0.0277975	0.697417	0.121361	-0.0260607	0.699054
0.265	0.563451	-0.00913603	0.651902	0.56407	-0.00938619	0.650761	0.123747	-0.027811	0.697406	0.121309	-0.0260544	0.699064
0.266	0.563416	-0.00910387	0.651902	0.564037	-0.00935548	0.650762	0.123733	-0.0278246	0.697395	0.121256	-0.0260481	0.699075
0.267	0.563381	-0.00907153	0.651902	0.564003	-0.00932442	0.650763	0.123719	-0.0278383	0.697384	0.121204	-0.0260418	0.699085
0.268	0.563346	-0.00903902	0.651901	0.563969	-0.00929325	0.650764	0.123706	-0.027852	0.697373	0.121151	-0.0260355	0.699096
0.269	0.563311	-0.00900634	0.651901	0.563934	-0.00926192	0.650765	0.123692	-0.0278658	0.697362	0.121097	-0.0260291	0.699106
0.27	0.563275	-0.00897349	0.651901	0.5639	-0.00923029	0.650765	0.123677	-0.0278797	0.697351	0.121043	-0.0260227	0.699117
0.271	0.563239	-0.00894046	0.651901	0.563865	-0.00919865	0.650766	0.123663	-0.0278937	0.69734	0.120989	-0.0260163	0.699128
0.272	0.563203	-0.00890727	0.651901	0.56383	-0.00916675	0.650767	0.123649	-0.0279077	0.697329	0.120935	-0.0260099	0.699139
0.273	0.563167	-0.0088739	0.6519	0.563795	-0.00913454	0.650768	0.123635	-0.0279218	0.697317	0.12088	-0.0260033	0.69915
0.274	0.563131	-0.00884037	0.6519	0.56376	-0.00910246	0.650768	0.123621	-0.027936	0.697306	0.120825	-0.0259969	0.699161
0.275	0.563094	-0.00880666	0.6519	0.563725	-0.00906981	0.650769	0.123606	-0.0279502	0.697295	0.12077	-0.0259902	0.699172
0.276	0.563057	-0.00877278	0.6519	0.563689	-0.0090373	0.65077	0.123592	-0.0279645	0.697283	0.120714	-0.0259837	0.699183
0.277	0.56302	-0.00873873	0.6519	0.563653	-0.00900461	0.65077	0.123577	-0.0279789	0.697272	0.120658	-0.0259771	0.699194
0.278	0.562983	-0.00870451	0.651899	0.563617	-0.00897154	0.650771	0.123562	-0.0279934	0.69726	0.120601	-0.0259704	0.699205
0.279	0.562946	-0.00867013	0.651899	0.563581	-0.00893869	0.650771	0.123548	-0.0280079	0.697249	0.120545	-0.0259638	0.699216
0.28	0.562909	-0.00863557	0.651899	0.563545	-0.0089052	0.650772	0.123533	-0.0280225	0.697237	0.120487	-0.0259571	0.699227
0.281	0.562871	-0.00860084	0.651899	0.563508	-0.00887202	0.650773	0.123518	-0.0280372	0.697225	0.12043	-0.0259504	0.699238
0.282	0.562833	-0.00856594	0.651898	0.563472	-0.00883838	0.650773	0.123503	-0.0280519	0.697214	0.120372	-0.0259437	0.69925
0.283	0.562795	-0.00853087	0.651898	0.563435	-0.00880474	0.650774	0.123488	-0.0280668	0.697202	0.120314	-0.0259369	0.699261
0.284	0.562757	-0.00849563	0.651898	0.563398	-0.00877084	0.650774	0.123473	-0.0280816	0.69719	0.120256	-0.0259301	0.699272
