0.208	6.95248e-310	-0.516311
0.209	6.95248e-310	-0.516274
0.21	6.95248e-310	-0.516204
0.211	6.95248e-310	-0.516103
0.212	6.95248e-310	-0.515973
0.213	6.95248e-310	-0.515815
0.214	6.95248e-310	-0.515631
0.215	6.95248e-310	-0.51542
0.216	6.95248e-310	-0.515185
0.217	6.95248e-310	-0.514926
0.218	6.95248e-310	-0.514645
0.219	6.95248e-310	-0.514342
0.22	6.95248e-310	-0.514018
0.221	6.95248e-310	-0.513675
0.222	6.95248e-310	-0.513313
0.223	6.95248e-310	-0.512934
0.224	6.95248e-310	-0.512538
0.225	6.95248e-310	-0.512126
0.226	6.95248e-310	-0.511699
0.227	6.95248e-310	-0.511258
0.228	6.95248e-310	-0.510804
0.229	6.95248e-310	-0.510337
0.23	6.95248e-310	-0.509858
0.231	6.95248e-310	-0.509367
0.232	6.95248e-310	-0.508866
0.233	6.95248e-310	-0.508356
0.234	6.95248e-310	-0.507836
0.235	6.95248e-310	-0.507307
0.236	6.95248e-310	-0.506771
0.237	6.95248e-310	-0.506227
0.238	6.95248e-310	-0.505676
0.239	6.95248e-310	-0.505119
0.24	6.95248e-310	-0.504556
0.241	6.95248e-310	-0.503987
0.242	6.95248e-310	-0.503414
0.243	6.95248e-310	-0.502836
0.244	6.95248e-310	-0.502255
0.245	6.95248e-310	-0.50167
0.246	6.95248e-310	-0.501081
0.247	6.95248e-310	-0.50049
0.248	6.95248e-310	-0.499897
0.249	6.95248e-310	-0.499301
0.25	6.95248e-310	-0.498704
0.251	6.95248e-310	-0.498105
0.252	6.95248e-310	-0.497506
0.253	6.95248e-310	-0.496906
0.254	6.95248e-310	-0.496305
0.255	6.95248e-310	-0.495704
0.256	6.95248e-310	-0.495103
0.257	6.95248e-310	-0.494502
0.258	6.95248e-310	-0.493902
0.259	6.95248e-310	-0.493303
0.26	6.95248e-310	-0.492705
0.261	6.95248e-310	-0.492108
0.262	6.95248e-310	-0.491513
0.263	6.95248e-310	-0.490919
0.264	6.95248e-310	-0.490327
0.265	6.95248e-310	-0.489737
0.266	6.95248e-310	-0.48915
0.267	6.95248e-310	-0.488564
0.268	6.95248e-310	-0.487981
0.269	6.95248e-310	-0.487401
0.27	6.95248e-310	-0.486824
0.271	6.95248e-310	-0.486249
0.272	6.95248e-310	-0.485678
0.273	6.95248e-310	-0.48511
0.274	6.95248e-310	-0.484545
0.275	6.95248e-310	-0.483983
0.276	6.95248e-310	-0.483425
0.277	6.95248e-310	-0.48287
0.278	6.95248e-310	-0.482319
0.279	6.95248e-310	-0.481772
