0.266	-0.011446	-0.0122257	0.851714	-0.0115707	-0.0122411	0.851542	0.00124741	0.000153963	0.00172298	0.000727281	-0.000303951	-0.00683842	0.000118494	-1.06322	0.000464678	-1.59787	-0.00377345	0.532363	-0.00245953
0.267	-0.0114342	-0.0122257	0.851702	-0.01157	-0.0122415	0.851536	0.0013576	0.000157881	0.00166214	0.000747239	-0.000383315	-0.00644827	0.000118494	-1.06324	0.000465155	-1.59791	-0.00377846	0.532374	-0.00246263
0.268	-0.011422	-0.0122257	0.851689	-0.0115692	-0.0122418	0.851529	0.00147195	0.000161501	0.00159362	0.000787464	-0.000353127	-0.00616537	0.000118494	-1.06326	0.000465631	-1.59794	-0.00378323	0.532385	-0.00246572
0.269	-0.0114093	-0.0122256	0.851675	-0.0115684	-0.0122421	0.851524	0.00159046	0.000164851	0.00151743	0.000824817	-0.000325798	-0.00588244	0.000118494	-1.06327	0.000466108	-1.59797	-0.00378776	0.532395	-0.00246859
0.27	-0.0113962	-0.0122256	0.851661	-0.0115676	-0.0122424	0.851518	0.00171384	0.00016793	0.00143304	0.000792345	-0.000298471	-0.00554597	0.000118494	-1.06329	0.000466585	-1.59799	-0.00379205	0.532405	-0.00247121
0.271	-0.0113826	-0.0122256	0.851647	-0.0115668	-0.0122427	0.851513	0.00184168	0.000170712	0.00133997	0.0008007	-0.000268284	-0.00516188	0.000118494	-1.0633	0.000467062	-1.59802	-0.0037961	0.532414	-0.00247383
0.272	-0.0113686	-0.0122256	0.851632	-0.0115659	-0.0122429	0.851508	0.00197298	0.000173223	0.00123978	0.000907847	-0.000240952	-0.00493243	0.000118494	-1.06332	0.000467539	-1.59805	-0.00379992	0.532424	-0.00247622
0.273	-0.0113541	-0.0122256	0.851616	-0.011565	-0.0122431	0.851503	0.00210895	0.000175436	0.0011325	0.000894229	-0.000210775	-0.00470573	0.000118494	-1.06333	0.000468016	-1.59807	-0.00380349	0.532432	-0.0024786
0.274	-0.0113391	-0.0122256	0.851601	-0.011564	-0.0122433	0.851499	0.00224853	0.000177378	0.00101819	0.00098553	-0.000183454	-0.00448493	0.000118494	-1.06334	0.000468493	-1.59809	-0.00380683	0.532441	-0.00248075
0.275	-0.0113237	-0.0122256	0.851584	-0.011563	-0.0122435	0.851494	0.00239279	0.000179051	0.000896804	0.00096904	-0.000156136	-0.0042582	0.000118494	-1.06336	0.000468969	-1.59812	-0.00380993	0.53245	-0.00248265
0.276	-0.0113079	-0.0122256	0.851567	-0.0115619	-0.0122437	0.85149	0.00254064	0.000181493	0.000768424	0.00106179	-0.000232658	-0.00403995	0.000118494	-1.06337	0.000469208	-1.59814	-0.00381279	0.532458	-0.00248456
0.277	-0.0112916	-0.0122256	0.85155	-0.011561	-0.0122439	0.851487	0.00269402	0.000183664	0.000632524	0.000959645	-0.000205353	-0.00376835	0.000118494	-1.06338	0.000469446	-1.59816	-0.00381541	0.532466	-0.00248623
0.278	-0.0112748	-0.0122255	0.851532	-0.0115597	-0.0122441	0.851483	0.00284903	0.000185537	0.000490125	0.00124722	-0.000175156	-0.0035983	0.000118494	-1.06339	0.000469685	-1.59818	-0.0038178	0.532475	-0.0024879
0.279	-0.0112576	-0.0122255	0.851514	-0.0115585	-0.0122443	0.85148	0.00300838	0.000187442	0.000341509	0.00126317	-0.000177994	-0.00345603	0.000118494	-1.0634	0.000469923	-1.5982	-0.00382018	0.532483	-0.00248933
0.28	-0.01124	-0.0122255	0.851495	-0.0115572	-0.0122444	0.851476	0.00317201	0.000189048	0.000186697	0.00128453	-0.000147825	-0.0033153	0.000118494	-1.06341	0.000470161	-1.59821	-0.00382233	0.532491	-0.00249076
0.281	-0.0112219	-0.0122255	0.851476	-0.0115559	-0.0122445	0.851473	0.00333976	0.000190384	2.5456e-05	0.001322	-0.000120516	-0.00315074	0.000118494	-1.06341	0.0004704	-1.59823	-0.00382423	0.532498	-0.00249195
0.282	-0.0112033	-0.0122255	0.851456	-0.0115545	-0.0122447	0.85147	0.00351162	0.000191724	-0.000142225	0.00135979	-0.000120494	-0.00298466	0.000118494	-1.06342	0.000470638	-1.59825	-0.00382614	0.532506	-0.00249314
0.283	-0.0111844	-0.0122255	0.851436	-0.011553	-0.0122448	0.851467	0.00368686	0.000192764	-0.00031579	0.00146994	-9.03227e-05	-0.00287364	0.000118494	-1.06343	0.000470877	-1.59826	-0.00382781	0.532514	-0.00249434
0.284	-0.0111649	-0.0122255	0.851415	-0.0115515	-0.0122448	0.851464	0.00386602	0.000193507	-0.000494671	0.00152629	-6.01638e-05	-0.00281892	0.000118494	-1.06344	0.000471115	-1.59828	-0.00382924	0.532522	-0.00249553
0.285	-0.011145	-0.0122255	0.851394	-0.0115498	-0.0122449	0.851462	0.00404734	0.000193979	-0.000679454	0.00175718	-3.28374e-05	-0.00270513	0.000118494	-1.06344	0.000471354	-1.59829	-0.00383043	0.53253	-0.00249648
0.286	-0.0111247	-0.0122254	0.851372	-0.011548	-0.0122449	0.851459	0.00423329	0.000194455	-0.000870095	0.00174116	-3.28274e-05	-0.00259533	0.000118494	-1.06345	0.000471592	-1.59831	-0.00383162	0.532538	-0.00249743
0.287	-0.0111039	-0.0122254	0.85135	-0.0115462	-0.012245	0.851457	0.0044228	0.000195728	-0.00106649	0.00183121	-0.00011223	-0.00249553	0.000118494	-1.06346	0.000471592	-1.59832	-0.00383258	0.532546	-0.00249815
0.288	-0.0110827	-0.0122254	0.851327	-0.0115443	-0.0122451	0.851454	0.00461623	0.000197004	-0.00126819	0.001885	-0.000112217	-0.00243927	0.000118494	-1.06346	0.000471592	-1.59834	-0.00383353	0.532555	-0.00249887
0.289	-0.011061	-0.0122254	0.851304	-0.0115422	-0.0122452	0.851452	0.00481215	0.000197981	-0.00147411	0.00208096	-8.20539e-05	-0.00249162	0.000118494	-1.06347	0.000471592	-1.59835	-0.00383425	0.532563	-0.00249958
0.29	-0.0110389	-0.0122254	0.851281	-0.0115401	-0.0122453	0.851449	0.00501234	0.000198991	-0.00168635	0.00210006	-8.49029e-05	-0.0023342	0.000118494	-1.06347	0.000471592	-1.59837	-0.00383496	0.532572	-0.00250006
0.291	-0.0110163	-0.0122254	0.851257	-0.0115378	-0.0122453	0.851447	0.00521501	0.000199702	-0.0019028	0.00229601	-5.47392e-05	-0.00238655	0.000118494	-1.06348	0.000471592	-1.59838	-0.00383544	0.53258	-0.00250053
0.292	-0.0109933	-0.0122253	0.851232	-0.0115354	-0.0122454	0.851445	0.00542069	0.000200416	-0.00212424	0.0024386	-5.47244e-05	-0.00236004	0.000118494	-1.06348	0.000471592	-1.5984	-0.00383592	0.53259	-0.00250101
0.293	-0.0109699	-0.0122253	0.851207	-0.011533	-0.0122454	0.851442	0.00563129	0.000200831	-0.00235117	0.00239032	-2.45792e-05	-0.00228425	0.000118494	-1.06349	0.000471592	-1.59841	-0.00383615	0.532599	-0.00250149
0.294	-0.010946	-0.0122253	0.851182	-0.0115304	-0.0122454	0.85144	0.00584404	0.000201279	-0.00258278	0.00261883	-2.74215e-05	-0.00228746	0.000118494	-1.06349	0.000471592	-1.59842	-0.00383639	0.532609	-0.00250173
0.295	-0.0109216	-0.0122253	0.851156	-0.0115277	-0.0122454	0.851438	0.00606049	0.000201428	-0.00281855	0.00269118	2.72787e-06	-0.00234258	0.000118494	-1.0635	0.000471592	-1.59844	-0.00383639	0.532618	-0.00250196
0.296	-0.0108969	-0.0122253	0.85113	-0.0115249	-0.0122454	0.851436	0.00628058	0.000201607	-0.00305999	0.00277004	-1.79779e-08	-0.0022474	0.000118732	-1.0635	0.000471592	-1.59845	-0.00383639	0.532629	-0.0025022
0.297	-0.0108716	-0.0122253	0.851103	-0.0115218	-0.0122454	0.851433	0.00650118	0.000201489	-0.0033051	0.0031594	3.01647e-05	-0.00235057	0.000118971	-1.0635	0.000471592	-1.59847	-0.00383615	0.53264	-0.00250244
0.298	-0.010846	-0.0122252	0.851075	-0.0115187	-0.0122454	0.851431	0.00672709	0.000201373	-0.00355402	0.00307078	3.01416e-05	-0.00243941	0.000119209	-1.06351	0.000471592	-1.59848	-0.00383592	0.532651	-0.00250268
0.299	-0.0108199	-0.0122252	0.851048	-0.0115155	-0.0122453	0.851428	0.00695581	0.000201289	-0.00380813	0.00322948	2.7299e-05	-0.00238909	0.000119448	-1.06351	0.000471592	-1.5985	-0.00383568	0.532662	-0.00250268
0.3	-0.0107933	-0.0122252	0.851019	-0.0115119	-0.0122453	0.851426	0.00718521	0.000200907	-0.00406582	0.00360301	5.74705e-05	-0.00250097	0.000119686	-1.06352	0.000471592	-1.59852	-0.0038352	0.532674	-0.00250268
0.301	-0.0107663	-0.0122252	0.850991	-0.0115083	-0.0122452	0.851423	0.00741988	0.000200528	-0.0043273	0.0035144	5.74477e-05	-0.00258982	0.000119925	-1.06352	0.000471592	-1.59853	-0.00383472	0.532686	-0.00250268
0.302	-0.0107389	-0.0122252	0.850961	-0.0115046	-0.0122452	0.851421	0.00765718	0.000200152	-0.00459287	0.00369197	5.7455e-05	-0.00264938	0.000120163	-1.06353	0.000471592	-1.59855	-0.00383425	0.532699	-0.00250268
0.303	-0.0107111	-0.0122251	0.850932	-0.0115007	-0.0122451	0.851418	0.00789636	0.000199478	-0.00486196	0.00394189	8.76125e-05	-0.00276403	0.000120401	-1.06353	0.000471592	-1.59857	-0.00383353	0.532712	-0.00250268
0.304	-0.0106828	-0.0122251	0.850901	-0.0114965	-0.012245	0.851415	0.00813778	0.000198807	-0.00513561	0.00415743	8.7621e-05	-0.00277599	0.00012064	-1.06353	0.000471592	-1.59859	-0.00383282	0.532726	-0.00250268
0.305	-0.010654	-0.0122251	0.850871	-0.0114924	-0.0122449	0.851412	0.00838325	0.000198167	-0.00541306	0.00418955	8.47538e-05	-0.00286211	0.000120878	-1.06354	0.000471592	-1.5986	-0.0038321	0.53274	-0.00250244
0.306	-0.0106249	-0.0122251	0.85084	-0.011488	-0.0122449	0.851409	0.00863166	0.000198297	-0.0056942	0.00433344	8.19252e-06	-0.00295827	0.000121117	-1.06354	0.000471354	-1.59862	-0.00383115	0.532755	-0.0025022
0.307	-0.0105952	-0.0122251	0.850808	-0.0114835	-0.0122449	0.851406	0.00888266	0.000198429	-0.00597941	0.004511	8.20034e-06	-0.00301786	0.000121355	-1.06355	0.000471115	-1.59864	-0.00383019	0.532771	-0.00250196
0.308	-0.0105652	-0.012225	0.850776	-0.0114787	-0.0122449	0.851403	0.00913539	0.000198565	-0.00626703	0.00477438	8.20053e-06	-0.00324089	0.000121593	-1.06355	0.000470877	-1.59866	-0.00382924	0.532787	-0.00250173
0.309	-0.0105347	-0.012225	0.850744	-0.0114739	-0.0122449	0.8514	0.00939156	0.000198704	-0.00655915	0.00486631	8.19438e-06	-0.00325564	0.000121832	-1.06356	0.000470638	-1.59869	-0.00382829	0.532804	-0.00250149
0.31	-0.0105038	-0.012225	0.850711	-0.0114688	-0.0122448	0.851396	0.00965013	0.000198545	-0.0068542	0.00506242	3.83406e-05	-0.00342665	0.00012207	-1.06357	0.0004704	-1.59871	-0.0038271	0.532821	-0.00250125
0.311	-0.0104724	-0.012225	0.850677	-0.0114636	-0.0122448	0.851393	0.00991182	0.000198389	-0.00715272	0.00518617	3.83365e-05	-0.00354259	0.000122309	-1.06357	0.000470161	-1.59873	-0.0038259	0.532839	-0.00250101
0.312	-0.0104407	-0.0122249	0.850644	-0.0114581	-0.0122448	0.851389	0.0101748	0.000198236	-0.00745412	0.00548751	3.83383e-05	-0.00371807	0.000122547	-1.06358	0.000469923	-1.59876	-0.00382471	0.532858	-0.00250077
0.313	-0.0104084	-0.0122249	0.850609	-0.0114526	-0.0122447	0.851385	0.0104422	0.000198086	-0.00775896	0.00548767	3.83193e-05	-0.00383677	0.000122786	-1.06358	0.000469685	-1.59878	-0.00382352	0.532877	-0.00250053
0.314	-0.0103758	-0.0122249	0.850575	-0.0114469	-0.0122447	0.851381	0.0107112	0.000197638	-0.00806617	0.00575356	6.84691e-05	-0.00406142	0.000123024	-1.06359	0.000469446	-1.59881	-0.00382209	0.532897	-0.0025003
0.315	-0.0103427	-0.0122249	0.850539	-0.011441	-0.0122446	0.851377	0.0109835	0.000197193	-0.00837675	0.00586149	6.84539e-05	-0.0041861	0.000123262	-1.0636	0.000469208	-1.59884	-0.00382066	0.532918	-0.00250006
0.316	-0.0103092	-0.0122248	0.850504	-0.0114348	-0.0122445	0.851373	0.0112566	0.000196751	-0.00869075	0.0062166	6.84693e-05	-0.00430535	0.000123501	-1.06361	0.000468969	-1.59886	-0.00381923	0.53294	-0.00249982
0.317	-0.0102752	-0.0122248	0.850467	-0.0114285	-0.0122445	0.851368	0.0115326	0.000196341	-0.00900709	0.00635348	6.55964e-05	-0.00453124	0.000123739	-1.06361	0.000468731	-1.59889	-0.0038178	0.532962	-0.00249934
0.318	-0.0102408	-0.0122248	0.850431	-0.0114219	-0.0122444	0.851363	0.0118111	0.000195633	-0.00932623	0.00653374	9.57331e-05	-0.00471108	0.000123978	-1.06362	0.000468493	-1.59892	-0.00381613	0.532985	-0.00249887
0.319	-0.010206	-0.0122248	0.850394	-0.0114152	-0.0122443	0.851359	0.012092	0.000194955	-0.00964827	0.0067302	9.30132e-05	-0.00488073	0.000124454	-1.06363	0.000468254	-1.59896	-0.00381446	0.533008	-0.00249839
0.32	-0.0101707	-0.0122247	0.850356	-0.0114084	-0.0122442	0.851353	0.0123767	0.000194281	-0.00997309	0.00678432	9.29894e-05	-0.0050618	0.000124931	-1.06364	0.000468016	-1.59899	-0.00381279	0.533033	-0.00249791
0.321	-0.0101351	-0.0122247	0.850318	-0.0114012	-0.0122441	0.851348	0.0126614	0.000193609	-0.0103008	0.0072092	9.30125e-05	-0.00523475	0.000125408	-1.06365	0.000467777	-1.59902	-0.00381112	0.533059	-0.00249743
0.322	-0.010099	-0.0122247	0.85028	-0.0113938	-0.012244	0.851343	0.0129486	0.000192941	-0.0106312	0.0073869	9.30049e-05	-0.00541315	0.000125885	-1.06366	0.000467539	-1.59906	-0.00380945	0.533085	-0.00249696
0.323	-0.0100624	-0.0122247	0.850241	-0.0113862	-0.0122439	0.851337	0.0132381	0.000192276	-0.0109635	0.00759642	9.29995e-05	-0.00569279	0.000126362	-1.06367	0.0004673	-1.5991	-0.00380778	0.533112	-0.00249648
0.324	-0.0100254	-0.0122246	0.850201	-0.0113785	-0.0122438	0.851331	0.0135307	0.000191614	-0.0112991	0.00770432	9.29897e-05	-0.00581765	0.000126839	-1.06368	0.000467062	-1.59913	-0.00380611	0.53314	-0.002496
0.325	-0.00998805	-0.0122246	0.850162	-0.0113705	-0.0122437	0.851325	0.0138245	0.000190955	-0.0116363	0.00802159	9.29888e-05	-0.00610332	0.000127316	-1.06369	0.000466824	-1.59917	-0.00380445	0.533169	-0.00249553
0.326	-0.00995022	-0.0122246	0.850121	-0.0113622	-0.0122436	0.851319	0.0141195	0.000190299	-0.0119764	0.00832285	9.29985e-05	-0.00627913	0.000127792	-1.0637	0.000466585	-1.59921	-0.00380278	0.533198	-0.00249505
0.327	-0.00991197	-0.0122246	0.850081	-0.0113535	-0.0122435	0.851312	0.0144156	0.000189345	-0.0123182	0.00864265	0.000123149	-0.00656641	0.000128269	-1.06372	0.000466347	-1.59926	-0.00380087	0.533229	-0.00249457
0.328	-0.00987329	-0.0122245	0.850039	-0.0113448	-0.0122434	0.851306	0.0147147	0.000188394	-0.0126622	0.00876654	0.000123131	-0.00680131	0.000128746	-1.06373	0.000466108	-1.5993	-0.00379896	0.533261	-0.0024941
0.329	-0.00983418	-0.0122245	0.849998	-0.0113358	-0.0122432	0.851299	0.0150164	0.000187446	-0.0130089	0.0089442	0.000123126	-0.00697992	0.000129223	-1.06374	0.00046587	-1.59934	-0.00379705	0.533294	-0.00249362
0.33	-0.00979465	-0.0122245	0.849956	-0.0113267	-0.0122431	0.851291	0.0153203	0.000186502	-0.0133573	0.00913787	0.000123111	-0.00726849	0.0001297	-1.06375	0.000465631	-1.59939	-0.00379515	0.533327	-0.00249314
0.331	-0.00975469	-0.0122244	0.849913	-0.0113172	-0.012243	0.851284	0.0156248	0.00018556	-0.0137079	0.00950889	0.000123127	-0.0074981	0.000130177	-1.06377	0.000465393	-1.59944	-0.00379324	0.533362	-0.00249267
0.332	-0.00971431	-0.0122244	0.84987	-0.0113074	-0.0122429	0.851276	0.0159308	0.000184621	-0.0140597	0.00978813	0.000123128	-0.00783167	0.000130653	-1.06378	0.000465155	-1.59949	-0.00379133	0.533397	-0.00249219
0.333	-0.0096735	-0.0122244	0.849827	-0.0112976	-0.0122428	0.851268	0.0162406	0.000183713	-0.0144141	0.00982932	0.000120406	-0.00802183	0.000131369	-1.0638	0.000464916	-1.59954	-0.00378942	0.533433	-0.00249171
0.334	-0.00963226	-0.0122244	0.849783	-0.0112874	-0.0122426	0.85126	0.0165509	0.000182808	-0.0147708	0.0102003	0.000120427	-0.00825157	0.000132084	-1.06381	0.000464678	-1.59959	-0.00378752	0.533471	-0.00249124
0.335	-0.00959061	-0.0122243	0.849738	-0.0112769	-0.0122425	0.851251	0.016863	0.000181877	-0.0151296	0.0104506	0.000123293	-0.00848406	0.000132799	-1.06383	0.000464439	-1.59965	-0.00378561	0.533509	-0.002491
0.336	-0.00954852	-0.0122243	0.849693	-0.0112663	-0.0122424	0.851242	0.0171774	0.000180977	-0.0154901	0.0106413	0.000120426	-0.00877289	0.000133514	-1.06385	0.000464201	-1.5997	-0.0037837	0.533548	-0.00249052
0.337	-0.00950602	-0.0122243	0.849648	-0.0112553	-0.0122423	0.851233	0.0174928	0.000180052	-0.0158522	0.0109614	0.000123296	-0.00905911	0.00013423	-1.06387	0.000463963	-1.59976	-0.0037818	0.533589	-0.00249028
0.338	-0.00946309	-0.0122242	0.849602	-0.0112441	-0.0122421	0.851224	0.0178105	0.000179131	-0.0162159	0.011155	0.000123291	-0.00934805	0.000134945	-1.06388	0.000463724	-1.59982	-0.00377989	0.53363	-0.00249004
0.339	-0.00941975	-0.0122242	0.849556	-0.0112328	-0.012242	0.851215	0.0181308	0.000177939	-0.0165823	0.0113165	0.000150576	-0.00953731	0.00013566	-1.0639	0.000463486	-1.59988	-0.00377774	0.533673	-0.00248957
0.34	-0.00937598	-0.0122242	0.84951	-0.0112211	-0.0122419	0.851205	0.0184515	0.000177023	-0.0169497	0.0117037	0.0001233	-0.00987581	0.000136375	-1.06392	0.000463247	-1.59994	-0.00377584	0.533716	-0.00248933
0.341	-0.00933178	-0.0122241	0.849463	-0.011209	-0.0122417	0.851194	0.0187725	0.000175809	-0.0173182	0.0120932	0.000153469	-0.0102174	0.000137091	-1.06394	0.000463009	-1.6	-0.00377369	0.533761	-0.00248909
0.342	-0.00928717	-0.0122241	0.849415	-0.0111969	-0.0122416	0.851184	0.0190973	0.000174598	-0.0176893	0.0121314	0.000153447	-0.010408	0.000137806	-1.06396	0.00046277	-1.60007	-0.00377154	0.533807	-0.00248885
0.343	-0.00924214	-0.0122241	0.849367	-0.0111843	-0.0122414	0.851173	0.0194219	0.00017339	-0.0180606	0.0125691	0.000153468	-0.0108257	0.000138521	-1.06398	0.000462532	-1.60014	-0.0037694	0.533854	-0.00248861
0.344	-0.00919669	-0.012224	0.849319	-0.0111715	-0.0122413	0.851162	0.0197481	0.000172184	-0.0184344	0.0128354	0.000153481	-0.0110349	0.000139236	-1.064	0.000462294	-1.60021	-0.00376725	0.533902	-0.00248837
0.345	-0.00915082	-0.012224	0.84927	-0.0111585	-0.0122411	0.851151	0.020077	0.000171009	-0.0188092	0.0129781	0.00015081	-0.0113806	0.00014019	-1.06403	0.000462055	-1.60028	-0.00376511	0.53395	-0.00248814
0.346	-0.00910453	-0.012224	0.849221	-0.0111452	-0.012241	0.851139	0.0204066	0.000169836	-0.019186	0.0133332	0.000150835	-0.0116197	0.000141144	-1.06405	0.000461817	-1.60035	-0.00376296	0.534001	-0.0024879
0.347	-0.00905782	-0.0122239	0.849171	-0.0111316	-0.0122408	0.851127	0.0207375	0.000168666	-0.0195641	0.0136155	0.000150847	-0.0119391	0.000142097	-1.06407	0.000461578	-1.60042	-0.00376081	0.534052	-0.00248766
0.348	-0.00901069	-0.0122239	0.849121	-0.0111177	-0.0122407	0.851115	0.0210705	0.000167528	-0.019944	0.0138251	0.000147995	-0.0122049	0.000143051	-1.0641	0.00046134	-1.6005	-0.00375867	0.534105	-0.00248718
0.349	-0.00896315	-0.0122239	0.84907	-0.0111035	-0.0122405	0.851102	0.0214031	0.000166363	-0.0203244	0.0142846	0.00015089	-0.0125993	0.000144005	-1.06412	0.000461102	-1.60058	-0.00375652	0.534159	-0.00248694
0.35	-0.00891519	-0.0122238	0.849019	-0.0110891	-0.0122404	0.85109	0.0217388	0.000165202	-0.0207067	0.0143925	0.000150883	-0.012844	0.000144958	-1.06415	0.000460863	-1.60066	-0.00375438	0.534214	-0.00248671
0.351	-0.00886681	-0.0122238	0.848967	-0.0110743	-0.0122402	0.851076	0.0220747	0.000164044	-0.0210901	0.0147793	0.000150915	-0.0131849	0.000145912	-1.06418	0.000460625	-1.60074	-0.00375223	0.53427	-0.00248647
0.352	-0.00881802	-0.0122238	0.848915	-0.0110593	-0.0122401	0.851063	0.0224131	0.000162888	-0.021475	0.014957	0.000150915	-0.0134835	0.000146866	-1.0642	0.000460386	-1.60083	-0.00375009	0.534327	-0.00248623
0.353	-0.00876881	-0.0122237	0.848863	-0.0110439	-0.0122399	0.851049	0.022751	0.000161735	-0.0218603	0.0154135	0.000150953	-0.0138783	0.00014782	-1.06423	0.000460148	-1.60091	-0.00374794	0.534386	-0.00248599
