0.069	6.95248e-310	-0.52127
0.07	6.95248e-310	-0.521236
0.071	6.95248e-310	-0.520825
0.072	6.95248e-310	-0.520038
0.073	6.95248e-310	-0.518908
0.074	6.95248e-310	-0.517474
0.075	6.95248e-310	-0.515767
0.076	6.95248e-310	-0.513806
0.077	6.95248e-310	-0.511603
0.078	6.95248e-310	-0.509177
0.079	6.95248e-310	-0.506554
0.08	6.95248e-310	-0.503772
0.081	6.95248e-310	-0.500869
0.082	6.95248e-310	-0.49787
0.083	6.95248e-310	-0.49479
0.084	6.95248e-310	-0.491634
0.085	6.95248e-310	-0.488415
0.086	6.95248e-310	-0.485151
0.087	6.95248e-310	-0.481871
0.088	6.95248e-310	-0.4786
0.089	6.95248e-310	-0.475353
0.09	6.95248e-310	-0.472132
0.091	6.95248e-310	-0.468932
0.092	6.95248e-310	-0.465754
0.093	6.95248e-310	-0.462611
0.094	6.95248e-310	-0.45952
0.095	6.95248e-310	-0.456499
0.096	6.95248e-310	-0.453551
0.097	6.95248e-310	-0.450673
0.098	6.95248e-310	-0.447856
0.099	6.95248e-310	-0.445096
0.1	6.95248e-310	-0.442402
0.101	6.95248e-310	-0.439792
0.102	6.95248e-310	-0.437277
0.103	6.95248e-310	-0.434862
0.104	6.95248e-310	-0.43254
0.105	6.95248e-310	-0.430303
0.106	6.95248e-310	-0.42815
0.107	6.95248e-310	-0.426093
0.108	6.95248e-310	-0.424147
0.109	6.95248e-310	-0.422329
0.11	6.95248e-310	-0.42064
0.111	6.95248e-310	-0.419076
0.112	6.95248e-310	-0.417631
0.113	6.95248e-310	-0.416306
0.114	6.95248e-310	-0.415113
0.115	6.95248e-310	-0.414068
0.116	6.95248e-310	-0.413185
0.117	6.95248e-310	-0.412465
0.118	6.95248e-310	-0.411902
0.119	6.95248e-310	-0.411488
0.12	6.95248e-310	-0.411223
0.121	6.95248e-310	-0.411115
0.122	6.95248e-310	-0.411178
0.123	6.95248e-310	-0.411419
0.124	6.95248e-310	-0.411835
0.125	6.95248e-310	-0.412414
0.126	6.95248e-310	-0.413144
0.127	6.95248e-310	-0.41402
0.128	6.95248e-310	-0.415046
0.129	6.95248e-310	-0.416228
0.13	6.95248e-310	-0.417566
0.131	6.95248e-310	-0.419052
0.132	6.95248e-310	-0.420666
0.133	6.95248e-310	-0.422392
0.134	6.95248e-310	-0.424222
0.135	6.95248e-310	-0.426152
0.136	6.95248e-310	-0.428185
0.137	6.95248e-310	-0.430314
0.138	6.95248e-310	-0.432526
