0.285	0.566544	-0.0119995	0.65196	0.566544	-0.0119995	0.65196	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	0	0	0	-0	-0	-0
0.286	0.566543	-0.0119994	0.65196	0.566544	-0.0119995	0.651961	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.000210959	0.000194601	-1.30648e-06	-1.43513e-07	-1.39021e-07	-0.00104685
0.287	0.566543	-0.0119992	0.651961	0.566565	-0.0119988	0.65189	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.000421777	0.000389073	-2.61209e-06	-2.86931e-07	-2.77949e-07	-0.002093
0.288	0.566542	-0.0119987	0.651961	0.566574	-0.0119987	0.651862	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.000632454	0.000583415	-3.91682e-06	-4.30252e-07	-4.16784e-07	-0.00313845
0.289	0.566542	-0.011998	0.651961	0.566589	-0.0119976	0.651813	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.000842991	0.000777627	-5.22069e-06	-5.73478e-07	-5.55526e-07	-0.00418321
0.29	0.566541	-0.0119972	0.651961	0.566599	-0.0119969	0.651778	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00105339	0.00097171	-6.52368e-06	-7.16609e-07	-6.94176e-07	-0.00522726
0.291	0.566539	-0.0119961	0.651961	0.566611	-0.0119957	0.651736	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00126364	0.00116566	-7.82581e-06	-8.59643e-07	-8.32733e-07	-0.00627062
0.292	0.566538	-0.0119949	0.651961	0.566622	-0.0119945	0.651699	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00147376	0.00135948	-9.12706e-06	-1.00258e-06	-9.71197e-07	-0.00731328
0.293	0.566536	-0.0119935	0.651961	0.566632	-0.0119935	0.65166	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00168373	0.00155318	-1.04274e-05	-1.14543e-06	-1.10957e-06	-0.00835524
0.294	0.566534	-0.0119918	0.651961	0.566643	-0.0119917	0.651622	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00189356	0.00174674	-1.17269e-05	-1.28817e-06	-1.24785e-06	-0.0093965
0.295	0.566532	-0.01199	0.651961	0.566653	-0.0119906	0.651584	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00210326	0.00194017	-1.30256e-05	-1.43082e-06	-1.38603e-06	-0.0104371
0.296	0.56653	-0.011988	0.651962	0.566664	-0.0119889	0.651544	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00231281	0.00213348	-1.43234e-05	-1.57338e-06	-1.52413e-06	-0.0114769
0.297	0.566527	-0.0119858	0.651962	0.566674	-0.0119875	0.651505	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00252222	0.00232665	-1.56202e-05	-1.71584e-06	-1.66213e-06	-0.0125161
0.298	0.566525	-0.0119834	0.651962	0.566685	-0.0119859	0.651465	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00273149	0.0025197	-1.69163e-05	-1.85821e-06	-1.80004e-06	-0.0135546
0.299	0.566522	-0.0119808	0.651962	0.566696	-0.0119844	0.651423	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00294062	0.00271261	-1.82114e-05	-2.00047e-06	-1.93785e-06	-0.0145924
0.3	0.566519	-0.011978	0.651962	0.566707	-0.0119829	0.651381	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00314961	0.0029054	-1.95057e-05	-2.14265e-06	-2.07557e-06	-0.0156294
0.301	0.566515	-0.011975	0.651962	0.566719	-0.0119814	0.651338	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00335846	0.00309805	-2.07991e-05	-2.28473e-06	-2.2132e-06	-0.0166658
0.302	0.566512	-0.0119718	0.651962	0.566731	-0.0119796	0.651294	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00356717	0.00329058	-2.20917e-05	-2.42671e-06	-2.35074e-06	-0.0177015
0.303	0.566508	-0.0119685	0.651962	0.566743	-0.0119781	0.651248	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00377573	0.00348297	-2.33833e-05	-2.56859e-06	-2.48819e-06	-0.0187365
0.304	0.566504	-0.0119649	0.651962	0.566755	-0.0119762	0.651202	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00398416	0.00367524	-2.46741e-05	-2.71038e-06	-2.62554e-06	-0.0197707
0.305	0.5665	-0.0119611	0.651962	0.566768	-0.0119747	0.651154	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00419244	0.00386737	-2.5964e-05	-2.85208e-06	-2.7628e-06	-0.0208043
0.306	0.566495	-0.0119572	0.651962	0.566781	-0.0119728	0.651104	3.99209e-314	0	9.78971e-312	0	9.78971e-312	3.95253e-323	-0.00440059	0.00405938	-2.72531e-05	-2.99368e-06	-2.89996e-06	-0.0218372
