0.175	1.29765e-311	-nan	6.04923e-310	0.566545	-0.011999	0.651957	0.124958	-0.0265999	0.698377	0.124958	-0.0265999	0.698377	1	1
0.176	1.29765e-311	-nan	6.04923e-310	0.566545	-0.0119988	0.651957	0.124958	-0.0265998	0.698377	0.124958	-0.0265998	0.698377	1	1
0.177	1.29765e-311	-nan	6.04923e-310	0.566297	-0.0120475	0.651712	0.124958	-0.0265998	0.698377	0.124965	-0.0266028	0.698377	1	1
0.178	1.29765e-311	-nan	6.04923e-310	0.56605	-0.0120689	0.651463	0.124958	-0.0265998	0.698377	0.124953	-0.0266049	0.698382	1	1
0.179	1.29765e-311	-nan	6.04923e-310	0.565795	-0.012103	0.651212	0.124958	-0.0265997	0.698377	0.124956	-0.026605	0.698383	1	1
0.18	1.29765e-311	-nan	6.04923e-310	0.565545	-0.0121234	0.650958	0.124958	-0.0265996	0.698377	0.124944	-0.026607	0.698388	1	1
0.181	1.29765e-311	-nan	6.04923e-310	0.565286	-0.0121471	0.650696	0.124959	-0.0265995	0.698376	0.124945	-0.0266052	0.698389	1	1
0.182	1.29765e-311	-nan	6.04923e-310	0.565036	-0.0121641	0.650429	0.124959	-0.0265994	0.698376	0.124935	-0.0266065	0.698392	1	1
0.183	1.29765e-311	-nan	6.04923e-310	0.564773	-0.0121808	0.650153	0.124959	-0.0265993	0.698376	0.124937	-0.0266036	0.698392	1	1
0.184	1.29765e-311	-nan	6.04923e-310	0.564523	-0.0121948	0.649873	0.12496	-0.0265991	0.698376	0.12493	-0.0266043	0.698394	1	1
0.185	1.29765e-311	-nan	6.04923e-310	0.564259	-0.0122074	0.649585	0.12496	-0.026599	0.698375	0.124933	-0.0266008	0.698393	1	1
0.186	1.29765e-311	-nan	6.04923e-310	0.564009	-0.0122193	0.649295	0.124961	-0.0265988	0.698375	0.124929	-0.0266012	0.698393	1	1
0.187	1.29765e-311	-nan	6.04923e-310	0.563745	-0.0122299	0.649	0.124961	-0.0265986	0.698375	0.124935	-0.0265975	0.698391	1	1
0.188	1.29765e-311	-nan	6.04923e-310	0.563496	-0.0122411	0.648703	0.124962	-0.0265984	0.698374	0.124933	-0.0265978	0.698391	1	1
0.189	1.29765e-311	-nan	6.04923e-310	0.563231	-0.0122514	0.648403	0.124963	-0.0265981	0.698374	0.12494	-0.0265944	0.698388	1	1
0.19	1.29765e-311	-nan	6.04923e-310	0.562983	-0.0122627	0.648103	0.124963	-0.0265979	0.698373	0.124941	-0.0265948	0.698386	1	1
0.191	1.29765e-311	-nan	6.04923e-310	0.562719	-0.0122735	0.647802	0.124964	-0.0265976	0.698373	0.12495	-0.0265917	0.698383	1	1
0.192	1.29765e-311	-nan	6.04923e-310	0.562472	-0.0122853	0.6475	0.124965	-0.0265973	0.698372	0.124953	-0.0265923	0.69838	1	1
0.193	1.29765e-311	-nan	6.04923e-310	0.562209	-0.0122968	0.647198	0.124966	-0.026597	0.698372	0.124963	-0.0265897	0.698376	1	1
0.194	1.29765e-311	-nan	6.04923e-310	0.561963	-0.0123095	0.646896	0.124967	-0.0265967	0.698371	0.124968	-0.0265905	0.698373	1	1
0.195	1.29765e-311	-nan	6.04923e-310	0.5617	-0.0123217	0.646593	0.124968	-0.0265963	0.69837	0.124981	-0.0265882	0.698368	1	1
0.196	1.29765e-311	-nan	6.04923e-310	0.561455	-0.012335	0.64629	0.124969	-0.026596	0.69837	0.124988	-0.0265893	0.698364	1	1
0.197	1.29765e-311	-nan	6.04923e-310	0.561193	-0.0123478	0.645985	0.12497	-0.0265956	0.698369	0.125002	-0.0265873	0.698359	1	1
0.198	1.29765e-311	-nan	6.04923e-310	0.560949	-0.0123616	0.64568	0.124971	-0.0265952	0.698368	0.125012	-0.0265886	0.698354	1	1
0.199	1.29765e-311	-nan	6.04923e-310	0.560688	-0.0123744	0.645373	0.124972	-0.0265948	0.698368	0.125028	-0.0265868	0.698348	1	1
0.2	1.29765e-311	-nan	6.04923e-310	0.560445	-0.0123882	0.645065	0.124973	-0.0265943	0.698367	0.12504	-0.0265881	0.698343	1	1
0.201	1.29765e-311	-nan	6.04923e-310	0.560184	-0.012401	0.644755	0.124975	-0.0265939	0.698366	0.125059	-0.0265866	0.698335	1	1
0.202	1.29765e-311	-nan	6.04923e-310	0.559942	-0.0124148	0.644443	0.124976	-0.0265934	0.698365	0.125073	-0.026588	0.698329	1	1
0.203	1.29765e-311	-nan	6.04923e-310	0.559682	-0.0124274	0.64413	0.124977	-0.0265929	0.698364	0.125093	-0.0265865	0.698321	1	1
0.204	1.29765e-311	-nan	6.04923e-310	0.559439	-0.012441	0.643815	0.124979	-0.0265924	0.698363	0.125109	-0.0265879	0.698314	1	1
0.205	1.29765e-311	-nan	6.04923e-310	0.55918	-0.0124532	0.643498	0.12498	-0.0265919	0.698362	0.125132	-0.0265866	0.698305	1	1
0.206	1.29765e-311	-nan	6.04923e-310	0.558937	-0.0124665	0.64318	0.124982	-0.0265914	0.698362	0.12515	-0.026588	0.698297	1	1
0.207	1.29765e-311	-nan	6.04923e-310	0.558678	-0.0124786	0.642861	0.124983	-0.0265908	0.698361	0.125174	-0.0265868	0.698288	1	1
0.208	1.29765e-311	-nan	6.04923e-310	0.558435	-0.0124916	0.642541	0.124985	-0.0265903	0.698359	0.125193	-0.0265882	0.698279	1	1
0.209	1.29765e-311	-nan	6.04923e-310	0.558175	-0.0125031	0.642219	0.124987	-0.0265897	0.698358	0.125219	-0.026587	0.698269	1	1
0.21	1.29765e-311	-nan	6.04923e-310	0.557933	-0.0125159	0.641898	0.124988	-0.0265891	0.698357	0.12524	-0.0265884	0.69826	1	1
0.211	1.29765e-311	-nan	6.04923e-310	0.557672	-0.0125269	0.641575	0.12499	-0.0265885	0.698356	0.125267	-0.0265872	0.69825	1	1
0.212	1.29765e-311	-nan	6.04923e-310	0.557429	-0.0125394	0.641253	0.124992	-0.0265878	0.698355	0.125288	-0.0265886	0.698241	1	1
0.213	1.29765e-311	-nan	6.04923e-310	0.557167	-0.0125499	0.64093	0.124994	-0.0265872	0.698354	0.125315	-0.0265875	0.69823	1	1
0.214	1.29765e-311	-nan	6.04923e-310	0.556923	-0.0125622	0.640608	0.124996	-0.0265865	0.698353	0.125337	-0.0265889	0.69822	1	1
0.215	1.29765e-311	-nan	6.04923e-310	0.556661	-0.0125722	0.640286	0.124998	-0.0265858	0.698351	0.125365	-0.0265878	0.698209	1	1
0.216	1.29765e-311	-nan	6.04923e-310	0.556416	-0.0125839	0.639966	0.125	-0.0265851	0.69835	0.125387	-0.0265891	0.6982	1	1
0.217	1.29765e-311	-nan	6.04923e-310	0.556152	-0.0125935	0.639645	0.125002	-0.0265844	0.698349	0.125415	-0.026588	0.698189	1	1
0.218	1.29765e-311	-nan	6.04923e-310	0.555905	-0.0126047	0.639326	0.125004	-0.0265836	0.698347	0.125437	-0.0265893	0.698179	1	1
0.219	1.29765e-311	-nan	6.04923e-310	0.55564	-0.0126138	0.639008	0.125006	-0.0265829	0.698346	0.125464	-0.0265882	0.698168	1	1
0.22	1.29765e-311	-nan	6.04923e-310	0.555392	-0.0126244	0.638691	0.125008	-0.0265821	0.698345	0.125485	-0.0265893	0.698159	1	1
0.221	1.29765e-311	-nan	6.04923e-310	0.555125	-0.0126328	0.638376	0.12501	-0.0265813	0.698343	0.125512	-0.0265882	0.698148	1	1
0.222	1.29765e-311	-nan	6.04923e-310	0.554875	-0.0126428	0.638062	0.125013	-0.0265805	0.698342	0.125533	-0.0265893	0.698139	1	1
0.223	1.29765e-311	-nan	6.04923e-310	0.554606	-0.0126506	0.63775	0.125015	-0.0265796	0.69834	0.12556	-0.0265882	0.698129	1	1
0.224	1.29765e-311	-nan	6.04923e-310	0.554354	-0.0126603	0.63744	0.125017	-0.0265788	0.698339	0.125579	-0.0265892	0.69812	1	1
